rho,u,p
0.509643,0.746033,0.389245
0.50948,0.746364,0.389071
0.509316,0.746695,0.388897
0.509153,0.747026,0.388722
0.50899,0.747358,0.388548
0.508827,0.747689,0.388374
0.508664,0.74802,0.3882
0.508501,0.748351,0.388026
0.508338,0.748682,0.387852
0.508175,0.749013,0.387678
0.508012,0.749344,0.387504
0.50785,0.749675,0.38733
0.507687,0.750006,0.387156
0.507524,0.750337,0.386983
0.507362,0.750668,0.386809
0.507199,0.750999,0.386636
0.507036,0.75133,0.386462
0.506874,0.751661,0.386289
0.506711,0.751992,0.386116
0.506549,0.752323,0.385943
0.506387,0.752654,0.385769
0.506224,0.752985,0.385596
0.506062,0.753316,0.385423
0.5059,0.753647,0.38525
0.505738,0.753978,0.385078
0.505575,0.754309,0.384905
0.505413,0.75464,0.384732
0.505251,0.754971,0.38456
0.505089,0.755302,0.384387
0.504927,0.755633,0.384214
0.504765,0.755963,0.384042
0.504603,0.756294,0.38387
0.504442,0.756625,0.383697
0.50428,0.756956,0.383525
0.504118,0.757287,0.383353
0.503956,0.757618,0.383181
0.503795,0.757949,0.383009
0.503633,0.758279,0.382837
0.503472,0.75861,0.382665
0.50331,0.758941,0.382493
0.503149,0.759272,0.382322
0.502987,0.759603,0.38215
0.502826,0.759934,0.381978
0.502664,0.760264,0.381807
0.502503,0.760595,0.381636
0.502342,0.760926,0.381464
0.502181,0.761257,0.381293
0.50202,0.761587,0.381122
0.501858,0.761918,0.38095
0.501697,0.762249,0.380779
0.501536,0.76258,0.380608
0.501375,0.76291,0.380437
0.501214,0.763241,0.380267
0.501054,0.763572,0.380096
0.500893,0.763903,0.379925
0.500732,0.764233,0.379754
0.500571,0.764564,0.379584
0.500411,0.764895,0.379413
0.50025,0.765225,0.379243
0.500089,0.765556,0.379072
0.499929,0.765886,0.378902
0.499768,0.766217,0.378732
0.499608,0.766548,0.378562
0.499447,0.766878,0.378392
0.499287,0.767209,0.378222
0.499127,0.76754,0.378052
0.498966,0.76787,0.377882
0.498806,0.768201,0.377712
0.498646,0.768531,0.377542
0.498486,0.768862,0.377373
0.498326,0.769192,0.377203
0.498166,0.769523,0.377033
0.498006,0.769853,0.376864
0.497846,0.770184,0.376695
0.497686,0.770514,0.376525
0.497526,0.770845,0.376356
0.497366,0.771175,0.376187
0.497206,0.771506,0.376018
0.497047,0.771836,0.375849
0.496887,0.772167,0.37568
0.496727,0.772497,0.375511
0.496568,0.772828,0.375342
0.496408,0.773158,0.375173
0.496249,0.773488,0.375005
0.496089,0.773819,0.374836
0.49593,0.774149,0.374667
0.49577,0.774479,0.374499
0.495611,0.77481,0.374331
0.495452,0.77514,0.374162
0.495293,0.77547,0.373994
0.495133,0.775801,0.373826
0.494974,0.776131,0.373658
0.494815,0.776461,0.37349
0.494656,0.776792,0.373322
0.494497,0.777122,0.373154
0.494338,0.777452,0.372986
0.494179,0.777782,0.372818
0.494021,0.778113,0.37265
0.493862,0.778443,0.372483
0.493703,0.778773,0.372315
0.493544,0.779103,0.372148
0.493386,0.779434,0.37198
0.493227,0.779764,0.371813
0.493069,0.780094,0.371646
0.49291,0.780424,0.371479
0.492752,0.780754,0.371312
0.492593,0.781084,0.371144
0.492435,0.781414,0.370977
0.492276,0.781744,0.370811
0.492118,0.782075,0.370644
0.49196,0.782405,0.370477
0.491802,0.782735,0.37031
0.491644,0.783065,0.370144
0.491485,0.783395,0.369977
0.491327,0.783725,0.369811
0.491169,0.784055,0.369644
0.491011,0.784385,0.369478
0.490854,0.784715,0.369312
0.490696,0.785045,0.369145
0.490538,0.785375,0.368979
0.49038,0.785705,0.368813
0.490222,0.786034,0.368647
0.490065,0.786364,0.368481
0.489907,0.786694,0.368315
0.48975,0.787024,0.36815
0.489592,0.787354,0.367984
0.489435,0.787684,0.367818
0.489277,0.788014,0.367653
0.48912,0.788343,0.367487
0.488962,0.788673,0.367322
0.488805,0.789003,0.367157
0.488648,0.789333,0.366991
0.488491,0.789663,0.366826
0.488334,0.789992,0.366661
0.488176,0.790322,0.366496
0.488019,0.790652,0.366331
0.487862,0.790981,0.366166
0.487705,0.791311,0.366001
0.487549,0.791641,0.365836
0.487392,0.79197,0.365672
0.487235,0.7923,0.365507
0.487078,0.79263,0.365343
0.486921,0.792959,0.365178
0.486765,0.793289,0.365014
0.486608,0.793618,0.364849
0.486452,0.793948,0.364685
0.486295,0.794277,0.364521
0.486139,0.794607,0.364357
0.485982,0.794936,0.364193
0.485826,0.795266,0.364029
0.48567,0.795595,0.363865
0.485513,0.795925,0.363701
0.485357,0.796254,0.363537
0.485201,0.796584,0.363374
0.485045,0.796913,0.36321
0.484889,0.797242,0.363046
0.484733,0.797572,0.362883
0.484577,0.797901,0.36272
0.484421,0.79823,0.362556
0.484265,0.798559,0.362393
0.484109,0.798889,0.36223
0.483953,0.799218,0.362067
0.483798,0.799547,0.361904
0.483642,0.799876,0.361741
0.483486,0.800206,0.361578
0.483331,0.800535,0.361415
0.483175,0.800864,0.361252
0.48302,0.801193,0.36109
0.482864,0.801522,0.360927
0.482709,0.801851,0.360764
0.482553,0.80218,0.360602
0.482398,0.802509,0.36044
0.482243,0.802838,0.360277
0.482088,0.803167,0.360115
0.481933,0.803496,0.359953
0.481778,0.803825,0.359791
0.481622,0.804154,0.359629
0.481467,0.804483,0.359467
0.481313,0.804812,0.359305
0.481158,0.805141,0.359143
0.481003,0.80547,0.358981
0.480848,0.805799,0.35882
0.480693,0.806127,0.358658
0.480539,0.806456,0.358497
0.480384,0.806785,0.358335
0.480229,0.807114,0.358174
0.480075,0.807442,0.358013
0.47992,0.807771,0.357851
0.479766,0.8081,0.35769
0.479612,0.808428,0.357529
0.479457,0.808757,0.357368
0.479303,0.809086,0.357207
0.479149,0.809414,0.357047
0.478995,0.809743,0.356886
0.47884,0.810071,0.356725
0.478686,0.8104,0.356564
0.478532,0.810728,0.356404
0.478378,0.811057,0.356243
0.478224,0.811385,0.356083
0.478071,0.811713,0.355923
0.477917,0.812042,0.355763
0.477763,0.81237,0.355602
0.477609,0.812698,0.355442
0.477456,0.813027,0.355282
0.477302,0.813355,0.355122
0.477149,0.813683,0.354962
0.476995,0.814011,0.354803
0.476842,0.81434,0.354643
0.476688,0.814668,0.354483
0.476535,0.814996,0.354324
0.476382,0.815324,0.354164
0.476228,0.815652,0.354005
0.476075,0.81598,0.353845
0.475922,0.816308,0.353686
0.475769,0.816636,0.353527
0.475616,0.816964,0.353368
0.475463,0.817292,0.353209
0.47531,0.81762,0.35305
0.475157,0.817948,0.352891
0.475004,0.818275,0.352732
0.474852,0.818603,0.352574
0.474699,0.818931,0.352415
0.474546,0.819259,0.352256
0.474394,0.819586,0.352098
0.474241,0.819914,0.351939
0.474089,0.820242,0.351781
0.473936,0.820569,0.351623
0.473784,0.820897,0.351465
0.473631,0.821224,0.351306
0.473479,0.821552,0.351148
0.473327,0.821879,0.35099
0.473175,0.822207,0.350833
0.473023,0.822534,0.350675
0.472871,0.822862,0.350517
0.472719,0.823189,0.350359
0.472567,0.823516,0.350202
0.472415,0.823844,0.350044
0.472263,0.824171,0.349887
0.472111,0.824498,0.349729
0.47196,0.824825,0.349572
0.471808,0.825152,0.349415
0.471656,0.825479,0.349258
0.471505,0.825806,0.349101
0.471353,0.826133,0.348944
0.471202,0.82646,0.348787
0.47105,0.826787,0.34863
0.470899,0.827114,0.348474
0.470748,0.827441,0.348317
0.470597,0.827768,0.34816
0.470446,0.828094,0.348004
0.470294,0.828421,0.347848
0.470143,0.828748,0.347691
0.469992,0.829075,0.347535
0.469842,0.829401,0.347379
0.469691,0.829728,0.347223
0.46954,0.830054,0.347067
0.469389,0.830381,0.346911
0.469238,0.830707,0.346755
0.469088,0.831034,0.346599
0.468937,0.83136,0.346444
0.468787,0.831686,0.346288
0.468636,0.832012,0.346132
0.468486,0.832339,0.345977
0.468336,0.832665,0.345822
0.468185,0.832991,0.345666
0.468035,0.833317,0.345511
0.467885,0.833643,0.345356
0.467735,0.833969,0.345201
0.467585,0.834295,0.345046
0.467435,0.834621,0.344891
0.467285,0.834947,0.344737
0.467135,0.835272,0.344582
0.466985,0.835598,0.344427
0.466836,0.835924,0.344273
0.466686,0.83625,0.344118
0.466536,0.836575,0.343964
0.466387,0.836901,0.34381
0.466237,0.837226,0.343655
0.466088,0.837552,0.343501
0.465939,0.837877,0.343347
0.465789,0.838202,0.343193
0.46564,0.838527,0.34304
0.465491,0.838853,0.342886
0.465342,0.839178,0.342732
0.465193,0.839503,0.342579
0.465044,0.839828,0.342425
0.464895,0.840153,0.342272
0.464746,0.840478,0.342118
0.464597,0.840803,0.341965
0.464449,0.841128,0.341812
0.4643,0.841452,0.341659
0.464151,0.841777,0.341506
0.464003,0.842102,0.341353
0.463854,0.842426,0.3412
0.463706,0.842751,0.341047
0.463558,0.843075,0.340895
0.463409,0.8434,0.340742
0.463261,0.843724,0.34059
0.463113,0.844048,0.340437
0.462965,0.844372,0.340285
0.462817,0.844697,0.340133
0.462669,0.845021,0.339981
0.462521,0.845345,0.339829
0.462374,0.845669,0.339677
0.462226,0.845992,0.339525
0.462078,0.846316,0.339373
0.461931,0.84664,0.339222
0.461783,0.846964,0.33907
0.461636,0.847287,0.338918
0.461488,0.847611,0.338767
0.461341,0.847934,0.338616
0.461194,0.848257,0.338465
0.461047,0.848581,0.338314
0.4609,0.848904,0.338163
0.460753,0.849227,0.338012
0.460606,0.84955,0.337861
0.460459,0.849873,0.33771
0.460312,0.850196,0.337559
0.460165,0.850519,0.337409
0.460019,0.850842,0.337258
0.459872,0.851164,0.337108
0.459726,0.851487,0.336958
0.459579,0.851809,0.336808
0.459433,0.852132,0.336658
0.459287,0.852454,0.336508
0.45914,0.852776,0.336358
0.458994,0.853098,0.336208
0.458848,0.853421,0.336058
0.458702,0.853743,0.335909
0.458556,0.854064,0.335759
0.458411,0.854386,0.33561
0.458265,0.854708,0.335461
0.458119,0.85503,0.335311
0.457974,0.855351,0.335162
0.457828,0.855672,0.335013
0.457683,0.855994,0.334864
0.457538,0.856315,0.334716
0.457392,0.856636,0.334567
0.457247,0.856957,0.334418
0.457102,0.857278,0.33427
0.456957,0.857599,0.334122
0.456812,0.85792,0.333973
0.456667,0.85824,0.333825
0.456523,0.858561,0.333677
0.456378,0.858881,0.333529
0.456233,0.859202,0.333381
0.456089,0.859522,0.333234
0.455945,0.859842,0.333086
0.4558,0.860162,0.332938
0.455656,0.860482,0.332791
0.455512,0.860802,0.332644
0.455368,0.861121,0.332497
0.455224,0.861441,0.332349
0.45508,0.86176,0.332202
0.454936,0.862079,0.332056
0.454792,0.862399,0.331909
0.454649,0.862718,0.331762
0.454505,0.863037,0.331616
0.454362,0.863355,0.331469
0.454219,0.863674,0.331323
0.454075,0.863993,0.331177
0.453932,0.864311,0.331031
0.453789,0.864629,0.330885
0.453646,0.864947,0.330739
0.453503,0.865265,0.330593
0.453361,0.865583,0.330448
0.453218,0.865901,0.330302
0.453075,0.866219,0.330157
0.452933,0.866536,0.330011
0.452791,0.866853,0.329866
0.452648,0.867171,0.329721
0.452506,0.867488,0.329576
0.452364,0.867804,0.329432
0.452222,0.868121,0.329287
0.45208,0.868438,0.329142
0.451939,0.868754,0.328998
0.451797,0.86907,0.328854
0.451656,0.869387,0.32871
0.451514,0.869702,0.328566
0.451373,0.870018,0.328422
0.451232,0.870334,0.328278
0.45109,0.870649,0.328134
0.450949,0.870965,0.327991
0.450809,0.87128,0.327847
0.450668,0.871595,0.327704
0.450527,0.871909,0.327561
0.450387,0.872224,0.327418
0.450246,0.872538,0.327275
0.450106,0.872853,0.327133
0.449966,0.873167,0.32699
0.449826,0.873481,0.326848
0.449686,0.873794,0.326705
0.449546,0.874108,0.326563
0.449406,0.874421,0.326421
0.449267,0.874734,0.326279
0.449127,0.875047,0.326138
0.448988,0.87536,0.325996
0.448849,0.875672,0.325855
0.44871,0.875984,0.325713
0.448571,0.876296,0.325572
0.448432,0.876608,0.325431
0.448293,0.87692,0.32529
0.448155,0.877231,0.32515
0.448016,0.877542,0.325009
0.447878,0.877853,0.324869
0.44774,0.878164,0.324729
0.447602,0.878475,0.324589
0.447464,0.878785,0.324449
0.447326,0.879095,0.324309
0.447188,0.879405,0.324169
0.447051,0.879714,0.32403
0.446914,0.880024,0.323891
0.446777,0.880333,0.323751
0.446639,0.880641,0.323613
0.446503,0.88095,0.323474
0.446366,0.881258,0.323335
0.446229,0.881566,0.323197
0.446093,0.881874,0.323058
0.445957,0.882181,0.32292
0.445821,0.882489,0.322782
0.445685,0.882795,0.322645
0.445549,0.883102,0.322507
0.445413,0.883408,0.32237
0.445278,0.883714,0.322233
0.445142,0.88402,0.322096
0.445007,0.884326,0.321959
0.444872,0.884631,0.321822
0.444737,0.884936,0.321686
0.444603,0.88524,0.321549
0.444468,0.885544,0.321413
0.444334,0.885848,0.321278
0.4442,0.886152,0.321142
0.444066,0.886455,0.321006
0.443932,0.886758,0.320871
0.443799,0.88706,0.320736
0.443665,0.887362,0.320601
0.443532,0.887664,0.320466
0.443399,0.887966,0.320332
0.443266,0.888267,0.320198
0.443134,0.888567,0.320064
0.443001,0.888868,0.31993
0.442869,0.889168,0.319796
0.442737,0.889467,0.319663
0.442605,0.889767,0.31953
0.442474,0.890065,0.319397
0.442342,0.890364,0.319264
0.442211,0.890662,0.319132
0.44208,0.890959,0.318999
0.44195,0.891256,0.318867
0.441819,0.891553,0.318736
0.441689,0.891849,0.318604
0.441559,0.892145,0.318473
0.441429,0.892441,0.318342
0.441299,0.892736,0.318211
0.44117,0.89303,0.31808
0.441041,0.893324,0.31795
0.440912,0.893618,0.31782
0.440783,0.893911,0.31769
0.440655,0.894203,0.317561
0.440526,0.894495,0.317431
0.440398,0.894787,0.317302
0.440271,0.895078,0.317174
0.440143,0.895368,0.317045
0.440016,0.895658,0.316917
0.439889,0.895948,0.316789
0.439763,0.896237,0.316662
0.439636,0.896525,0.316534
0.43951,0.896813,0.316407
0.439384,0.8971,0.316281
0.439259,0.897387,0.316154
0.439134,0.897673,0.316028
0.439009,0.897958,0.315902
0.438884,0.898243,0.315777
0.43876,0.898528,0.315652
0.438636,0.898811,0.315527
0.438512,0.899094,0.315402
0.438388,0.899376,0.315278
0.438265,0.899658,0.315154
0.438143,0.899939,0.31503
0.43802,0.90022,0.314907
0.437898,0.900499,0.314784
0.437776,0.900778,0.314662
0.437655,0.901056,0.31454
0.437533,0.901334,0.314418
0.437413,0.901611,0.314296
0.437292,0.901887,0.314175
0.437172,0.902162,0.314054
0.437052,0.902437,0.313934
0.436933,0.902711,0.313814
0.436814,0.902984,0.313694
0.436695,0.903256,0.313575
0.436577,0.903527,0.313456
0.436459,0.903798,0.313338
0.436342,0.904068,0.31322
0.436225,0.904336,0.313102
0.436108,0.904604,0.312985
0.435992,0.904872,0.312868
0.435876,0.905138,0.312752
0.43576,0.905403,0.312636
0.435645,0.905668,0.312521
0.435531,0.905931,0.312406
0.435416,0.906194,0.312291
0.435303,0.906455,0.312177
0.435189,0.906716,0.312063
0.435077,0.906976,0.31195
0.434964,0.907234,0.311837
0.434852,0.907492,0.311725
0.434741,0.907749,0.311613
0.43463,0.908004,0.311502
0.434519,0.908259,0.311391
0.434409,0.908512,0.311281
0.4343,0.908765,0.311171
0.434191,0.909016,0.311062
0.434082,0.909266,0.310953
0.433975,0.909515,0.310845
0.433867,0.909763,0.310737
0.43376,0.910009,0.31063
0.433654,0.910255,0.310523
0.433548,0.910499,0.310417
0.433443,0.910742,0.310312
0.433338,0.910984,0.310207
0.433234,0.911224,0.310103
0.43313,0.911463,0.309999
0.433027,0.911701,0.309896
0.432925,0.911938,0.309793
0.432823,0.912173,0.309691
0.432722,0.912407,0.30959
0.432621,0.91264,0.309489
0.432521,0.912871,0.309389
0.432422,0.913101,0.30929
0.432323,0.913329,0.309191
0.432225,0.913556,0.309093
0.432128,0.913781,0.308995
0.432031,0.914005,0.308898
0.431935,0.914228,0.308802
0.431839,0.914449,0.308707
0.431745,0.914668,0.308612
0.43165,0.914886,0.308518
0.431557,0.915102,0.308424
0.431464,0.915317,0.308332
0.431372,0.91553,0.30824
0.431281,0.915741,0.308149
0.431191,0.915951,0.308058
0.431101,0.916159,0.307968
0.431012,0.916366,0.307879
0.430924,0.91657,0.307791
0.430836,0.916773,0.307704
0.430749,0.916975,0.307617
0.430663,0.917174,0.307531
0.430578,0.917372,0.307446
0.430494,0.917568,0.307361
0.43041,0.917762,0.307278
0.430327,0.917954,0.307195
0.430245,0.918144,0.307113
0.430164,0.918333,0.307032
0.430084,0.91852,0.306952
0.430004,0.918704,0.306872
0.429926,0.918887,0.306794
0.429848,0.919068,0.306716
0.429771,0.919247,0.306639
0.429695,0.919424,0.306563
0.429619,0.919599,0.306488
0.429545,0.919772,0.306414
0.429471,0.919943,0.30634
0.429399,0.920112,0.306268
0.429327,0.920279,0.306196
0.429256,0.920443,0.306126
0.429186,0.920606,0.306056
0.429117,0.920767,0.305987
0.429049,0.920925,0.305919
0.428982,0.921082,0.305852
0.428915,0.921236,0.305786
0.42885,0.921388,0.30572
0.428786,0.921539,0.305656
0.428722,0.921687,0.305593
0.428659,0.921832,0.30553
0.428598,0.921976,0.305469
0.428537,0.922117,0.305408
0.428477,0.922257,0.305348
0.428418,0.922394,0.30529
0.42836,0.922529,0.305232
0.428303,0.922662,0.305175
0.428247,0.922792,0.305119
0.428192,0.92292,0.305064
0.428138,0.923047,0.30501
0.428085,0.923171,0.304957
0.428033,0.923292,0.304905
0.427981,0.923412,0.304854
0.427931,0.923529,0.304804
0.427882,0.923645,0.304755
0.427833,0.923758,0.304706
0.427786,0.923868,0.304659
0.427739,0.923977,0.304613
0.427693,0.924084,0.304567
0.427649,0.924188,0.304523
0.427605,0.92429,0.304479
0.427562,0.92439,0.304436
0.42752,0.924488,0.304394
0.427479,0.924584,0.304354
0.427439,0.924677,0.304314
0.4274,0.924769,0.304274
0.427361,0.924858,0.304236
0.427324,0.924946,0.304199
0.427287,0.925031,0.304163
0.427252,0.925114,0.304127
0.427217,0.925196,0.304092
0.427183,0.925275,0.304058
0.42715,0.925352,0.304026
0.427117,0.925428,0.303993
0.427086,0.925501,0.303962
0.427055,0.925572,0.303932
0.427026,0.925642,0.303902
0.426997,0.92571,0.303873
0.426968,0.925775,0.303845
0.426941,0.925839,0.303818
0.426914,0.925901,0.303791
0.426889,0.925962,0.303766
0.426863,0.92602,0.303741
0.426839,0.926077,0.303716
0.426816,0.926132,0.303693
0.426793,0.926186,0.30367
0.42677,0.926238,0.303648
0.426749,0.926288,0.303627
0.426728,0.926336,0.303606
0.426708,0.926383,0.303586
0.426689,0.926429,0.303566
0.42667,0.926473,0.303548
0.426651,0.926515,0.30353
0.426634,0.926556,0.303512
0.426617,0.926596,0.303495
0.426601,0.926634,0.303479
0.426585,0.926671,0.303463
0.426569,0.926707,0.303448
0.426555,0.926741,0.303433
0.426541,0.926774,0.303419
0.426527,0.926806,0.303406
0.426514,0.926836,0.303393
0.426501,0.926866,0.30338
0.426489,0.926894,0.303368
0.426478,0.926921,0.303357
0.426466,0.926947,0.303346
0.426456,0.926972,0.303335
0.426445,0.926996,0.303325
0.426435,0.927019,0.303315
0.426426,0.927041,0.303305
0.426417,0.927063,0.303296
0.426408,0.927083,0.303288
0.4264,0.927102,0.30328
0.426392,0.927121,0.303272
0.426384,0.927139,0.303264
0.426377,0.927155,0.303257
0.42637,0.927172,0.30325
0.426364,0.927187,0.303244
0.426357,0.927202,0.303237
0.426351,0.927216,0.303231
0.426346,0.927229,0.303226
0.42634,0.927242,0.30322
0.426335,0.927254,0.303215
0.42633,0.927265,0.30321
0.426325,0.927276,0.303205
0.426321,0.927287,0.303201
0.426316,0.927297,0.303197
0.426312,0.927306,0.303193
0.426309,0.927315,0.303189
0.426305,0.927324,0.303185
0.426301,0.927332,0.303182
0.426298,0.927339,0.303179
0.426295,0.927346,0.303176
0.426292,0.927353,0.303173
0.426289,0.927359,0.30317
0.426287,0.927366,0.303167
0.426284,0.927371,0.303165
0.426282,0.927377,0.303163
0.42628,0.927382,0.303161
0.426278,0.927387,0.303158
0.426276,0.927391,0.303157
0.426274,0.927395,0.303155
0.426272,0.927399,0.303153
0.42627,0.927403,0.303151
0.426269,0.927407,0.30315
0.426267,0.92741,0.303148
0.426266,0.927413,0.303147
0.426265,0.927416,0.303146
0.426264,0.927419,0.303145
0.426262,0.927422,0.303144
0.426261,0.927424,0.303143
0.42626,0.927426,0.303142
0.426259,0.927428,0.303141
0.426259,0.92743,0.30314
0.426258,0.927432,0.303139
0.426257,0.927434,0.303138
0.426256,0.927436,0.303138
0.426256,0.927437,0.303137
0.426255,0.927439,0.303136
0.426254,0.92744,0.303136
0.426254,0.927441,0.303135
0.426253,0.927442,0.303135
0.426253,0.927443,0.303134
0.426252,0.927444,0.303134
0.426252,0.927445,0.303134
0.426252,0.927446,0.303133
0.426251,0.927447,0.303133
0.426251,0.927447,0.303133
0.426251,0.927448,0.303132
0.42625,0.927449,0.303132
0.42625,0.927449,0.303132
0.42625,0.92745,0.303132
0.426249,0.92745,0.303131
0.426249,0.927451,0.303131
0.426249,0.927451,0.303131
0.426249,0.927451,0.303131
0.426249,0.927452,0.303131
0.426249,0.927452,0.303131
0.426248,0.927452,0.30313
0.426248,0.927453,0.30313
0.426248,0.927453,0.30313
0.426248,0.927453,0.30313
0.426248,0.927453,0.30313
0.426248,0.927453,0.30313
0.426248,0.927454,0.30313
0.426248,0.927454,0.30313
0.426247,0.927454,0.30313
0.426247,0.927454,0.30313
0.426247,0.927454,0.30313
0.426247,0.927454,0.30313
0.426247,0.927454,0.30313
0.426247,0.927454,0.30313
0.426247,0.927454,0.30313
0.426247,0.927454,0.30313
0.426247,0.927455,0.30313
0.426247,0.927455,0.30313
0.426247,0.927455,0.30313
0.426247,0.927455,0.30313
0.426247,0.927455,0.30313
0.426247,0.927455,0.30313
0.426247,0.927455,0.30313
0.426247,0.927455,0.30313
0.426247,0.927455,0.30313
0.426247,0.927455,0.30313
0.426247,0.927455,0.30313
0.426247,0.927455,0.30313
0.426247,0.927455,0.30313
0.426247,0.927455,0.30313
0.426246,0.927455,0.30313
0.426246,0.927455,0.30313
0.426246,0.927455,0.30313
0.426246,0.927455,0.30313
0.426246,0.927455,0.30313
0.426246,0.927455,0.30313
0.426246,0.927455,0.30313
0.426246,0.927455,0.30313
0.426246,0.927455,0.30313
0.426246,0.927455,0.30313
0.426246,0.927455,0.30313
