x,y,density,u-vel,v-vel,pressure,temperature,a,e
0.7875,0.39375,0.000977525,1000,-2.06391e-14,75.95,270.719,329.81,194241
0.8025,0.39375,0.000977525,1000,7.99428e-14,75.95,270.719,329.81,194241
0.8175,0.39375,0.000977525,1000,4.1559e-14,75.95,270.719,329.81,194241
0.8325,0.39375,0.000977525,1000,8.81892e-14,75.95,270.719,329.81,194241
0.8475,0.39375,0.000977525,1000,-2.15916e-15,75.95,270.719,329.81,194241
0.8625,0.39375,0.000977525,1000,-8.33162e-14,75.95,270.719,329.81,194241
0.8775,0.39375,0.000977525,1000,-1.31366e-13,75.95,270.719,329.81,194241
0.8925,0.39375,0.000977525,1000,-1.03983e-13,75.95,270.719,329.81,194241
0.9075,0.39375,0.000977525,1000,-1.08603e-13,75.95,270.719,329.81,194241
0.9225,0.39375,0.000977525,1000,-2.3475e-14,75.95,270.719,329.81,194241
0.9375,0.39375,0.000977525,1000,-8.41864e-14,75.95,270.719,329.81,194241
0.9525,0.39375,0.000977525,1000,-9.55423e-14,75.95,270.719,329.81,194241
0.9675,0.39375,0.000977525,1000,4.19162e-14,75.95,270.719,329.81,194241
0.9825,0.39375,0.000977525,1000,8.83708e-15,75.95,270.719,329.81,194241
0.9975,0.394705,0.000977525,1000,-1.97876e-13,75.95,270.719,329.81,194241
1.0125,0.396614,0.000977525,1000,-1.6786e-13,75.95,270.719,329.81,194241
1.0275,0.398523,0.000977525,1000,-1.21973e-13,75.95,270.719,329.81,194241
1.0425,0.400432,0.000977525,1000,-4.68137e-14,75.95,270.719,329.81,194241
1.0575,0.402341,0.000977525,1000,-1.84375e-14,75.95,270.719,329.81,194241
1.0725,0.40425,0.000977525,1000,-2.77438e-14,75.95,270.719,329.81,194241
1.0875,0.406159,0.000977525,1000,3.39332e-15,75.95,270.719,329.81,194241
1.1025,0.408069,0.000977525,1000,3.46281e-14,75.95,270.719,329.81,194241
1.1175,0.409978,0.000977525,1000,2.1225e-14,75.95,270.719,329.81,194241
1.1325,0.411887,0.000977525,1000,-1.38093e-13,75.95,270.719,329.81,194241
1.1475,0.413796,0.000977525,1000,-7.8514e-14,75.95,270.719,329.81,194241
1.1625,0.415705,0.000977525,1000,-1.94312e-13,75.95,270.719,329.81,194241
1.1775,0.417614,0.000977525,1000,-7.04726e-14,75.95,270.719,329.81,194241
1.1925,0.419523,0.000977525,1000,5.78412e-14,75.95,270.719,329.81,194241
1.2075,0.421433,0.000977525,1000,-7.23916e-14,75.95,270.719,329.81,194241
1.2225,0.423342,0.000977525,1000,-1.7107e-14,75.95,270.719,329.81,194241
1.2375,0.425251,0.000977525,1000,1.13732e-13,75.95,270.719,329.81,194241
1.2525,0.42716,0.000977525,1000,-7.40883e-15,75.95,270.719,329.81,194241
1.2675,0.429069,0.000977525,1000,2.23743e-14,75.95,270.719,329.81,194241
1.2825,0.430978,0.000977525,1000,1.69937e-13,75.95,270.719,329.81,194241
1.2975,0.432887,0.000977525,1000,4.56979e-13,75.95,270.719,329.81,194241
1.3125,0.434796,0.000977525,1000,1.77715e-12,75.95,270.719,329.81,194241
1.3275,0.436706,0.000977525,1000,6.52475e-12,75.95,270.719,329.81,194241
1.3425,0.438615,0.000977525,1000,2.4653e-11,75.95,270.719,329.81,194241
1.3575,0.440524,0.000977525,1000,8.90206e-11,75.95,270.719,329.81,194241
1.3725,0.442433,0.000977525,1000,3.16592e-10,75.95,270.719,329.81,194241
1.3875,0.444342,0.000977525,1000,1.10598e-09,75.95,270.719,329.81,194241
1.4025,0.446251,0.000977525,1000,3.80489e-09,75.95,270.719,329.81,194241
1.4175,0.44816,0.000977525,1000,1.2903e-08,75.95,270.719,329.81,194241
1.4325,0.45007,0.000977525,1000,4.31659e-08,75.95,270.719,329.81,194241
1.4475,0.451979,0.000977525,1000,1.42558e-07,75.95,270.719,329.81,194241
1.4625,0.453888,0.000977525,1000,4.65031e-07,75.95,270.719,329.81,194241
1.4775,0.455797,0.000977525,1000,1.499e-06,75.95,270.719,329.81,194241
1.4925,0.457706,0.000977525,1000,4.7764e-06,75.95,270.719,329.81,194241
1.5075,0.459615,0.000977525,1000,1.50484e-05,75.95,270.719,329.81,194241
1.5225,0.461524,0.000977525,1000,4.68863e-05,75.95,270.719,329.81,194241
1.5375,0.463434,0.000977525,1000,0.000144485,75.9501,270.719,329.81,194241
1.5525,0.465343,0.000977526,1000,0.000440402,75.9502,270.719,329.81,194241
1.5675,0.467252,0.000977529,999.999,0.00132779,75.9505,270.719,329.81,194241
1.5825,0.469161,0.000977538,999.998,0.00395953,75.9514,270.72,329.811,194242
1.5975,0.47107,0.000977563,999.995,0.0116777,75.9541,270.723,329.813,194244
1.6125,0.472979,0.000977635,999.986,0.0340557,75.962,270.731,329.818,194249
1.6275,0.474888,0.000977842,999.959,0.0981722,75.9845,270.754,329.832,194266
1.6425,0.476798,0.000978428,999.885,0.279522,76.0483,270.819,329.871,194312
1.6575,0.478707,0.00098006,999.677,0.784579,76.2261,271,329.981,194442
1.6725,0.480616,0.000984505,999.108,2.16036,76.7121,271.496,330.283,194798
1.6875,0.482525,0.000996129,997.604,5.76182,77.9962,272.82,331.088,195748
1.7025,0.484434,0.00102391,993.871,14.4319,81.1601,276.185,333.123,198163
1.7175,0.486343,0.00108029,985.783,32.0787,87.9529,283.679,337.612,203540
1.7325,0.488252,0.00117432,971.691,60.3295,99.953,296.571,345.199,212790
1.7475,0.490161,0.00130524,952.199,95.8042,117.253,313.006,354.635,224582
1.7625,0.492071,0.00145966,929.707,131.619,137.873,329.112,363.644,236138
1.7775,0.49398,0.00160376,908.707,162.008,158.384,344.104,371.834,246894
1.7925,0.495889,0.00172463,891.597,184.985,176.017,355.612,378.001,255151
1.8075,0.497798,0.00181585,879.01,201.023,189.535,363.686,382.268,260945
1.8225,0.499707,0.00187964,870.396,211.641,199.076,369.031,385.067,264780
1.8375,0.501616,0.00192198,864.772,218.437,205.445,372.448,386.846,267231
1.8525,0.503525,0.00194912,861.211,222.69,209.541,374.584,387.953,268764
1.8675,0.505435,0.0019661,859.001,225.313,212.109,375.899,388.634,269707
1.8825,0.507344,0.00197654,857.651,226.911,213.69,376.699,389.047,270282
1.8975,0.509253,0.00198288,856.835,227.877,214.649,377.182,389.296,270628
1.9125,0.511162,0.0019867,856.347,228.457,215.226,377.469,389.445,270834
1.9275,0.513071,0.00198897,856.059,228.802,215.57,377.639,389.532,270956
1.9425,0.51498,0.00199032,855.89,229.007,215.773,377.739,389.584,271028
1.9575,0.516889,0.00199112,855.792,229.128,215.892,377.796,389.613,271069
1.9725,0.518799,0.00199159,855.736,229.2,215.962,377.828,389.63,271092
1.9875,0.520708,0.00199188,855.705,229.243,216.002,377.846,389.639,271104
2.0025,0.521662,0.00199208,855.69,229.271,216.029,377.853,389.642,271109
2.0175,0.521662,0.00199221,855.685,229.288,216.043,377.853,389.643,271110
2.0325,0.521662,0.00199229,855.686,229.298,216.05,377.85,389.641,271108
2.0475,0.521662,0.00199234,855.691,229.302,216.052,377.844,389.638,271103
2.0625,0.521662,0.00199233,855.703,229.298,216.045,377.834,389.633,271096
2.0775,0.521662,0.00199218,855.733,229.274,216.017,377.814,389.622,271081
2.0925,0.521662,0.00199175,855.799,229.207,215.946,377.771,389.6,271051
2.1075,0.521662,0.00199074,855.938,229.057,215.788,377.686,389.556,270990
2.1225,0.521662,0.00198875,856.202,228.762,215.481,377.527,389.474,270875
2.1375,0.521662,0.00198523,856.662,228.243,214.944,377.252,389.333,270678
2.1525,0.521662,0.00197957,857.393,227.407,214.084,376.817,389.108,270366
2.1675,0.521662,0.00197117,858.474,226.161,212.812,376.174,388.776,269905
2.1825,0.521662,0.00195952,859.966,224.422,211.055,375.288,388.318,269269
2.1975,0.521662,0.00194428,861.909,222.13,208.769,374.131,387.719,268439
2.2125,0.521662,0.00192536,864.317,219.25,205.943,372.695,386.974,267409
2.2275,0.521662,0.00190283,867.174,215.778,202.6,370.984,386.085,266181
2.2425,0.521662,0.001877,870.443,211.734,198.789,369.017,385.06,264770
2.2575,0.521662,0.00184828,874.072,207.155,194.582,366.82,383.912,263194
2.2725,0.521662,0.00181717,877.997,202.097,190.058,364.427,382.657,261476
2.2875,0.521662,0.00178419,882.154,196.62,185.301,361.872,381.314,259643
2.3025,0.521662,0.00174986,886.477,190.788,180.389,359.19,379.898,257719
2.3175,0.521662,0.00171466,890.906,184.667,175.394,356.414,378.427,255727
2.3325,0.521662,0.00167903,895.39,178.317,170.381,353.574,376.917,253690
2.3475,0.521662,0.00164333,899.881,171.796,165.401,350.697,375.38,251625
2.3625,0.521662,0.00160787,904.34,165.154,160.497,347.804,373.829,249550
2.3775,0.521662,0.00157291,908.737,158.44,155.704,344.917,372.274,247478
2.3925,0.521662,0.00153865,913.046,151.693,151.047,342.05,370.723,245421
2.4075,0.521662,0.00150524,917.246,144.95,146.544,339.218,369.185,243389
2.4225,0.521662,0.00147281,921.323,138.241,142.209,336.431,367.666,241390
2.4375,0.521662,0.00144145,925.266,131.594,138.05,333.699,366.17,239429
2.4525,0.521662,0.00141121,929.065,125.029,134.072,331.029,364.702,237514
2.4675,0.521662,0.00138215,932.716,118.564,130.28,328.429,363.267,235648
2.4825,0.521662,0.00135435,936.209,112.2,126.679,325.907,361.87,233838
2.4975,0.521662,0.00132795,939.533,105.916,123.286,323.482,360.521,232098
2.5125,0.521662,0.00130334,942.65,99.6207,120.146,321.196,359.244,230458
2.5275,0.521662,0.00128155,945.463,93.0447,117.388,319.158,358.103,228996
2.5425,0.521662,0.00126518,947.722,85.492,115.339,317.645,357.253,227911
2.5575,0.521662,0.00126009,948.815,75.3534,114.756,317.316,357.068,227674
2.5725,0.521662,0.00127718,947.458,59.5931,117.127,319.539,358.317,229270
2.5875,0.521662,0.00133017,941.617,34.5228,124.585,326.346,362.113,234154
2.6025,0.521662,0.00143176,929.311,-0.729184,138.707,337.557,368.281,242197
2.6175,0.521662,0.00156357,911.297,-41.2145,158.539,353.294,376.767,253488
2.6325,0.521662,0.00170501,891.517,-79.7128,180.509,368.883,384.99,264674
2.6475,0.521662,0.00183116,873.837,-111.415,200.513,381.536,391.537,273752
2.6625,0.521662,0.00192761,860.306,-135.155,215.968,390.382,396.05,280099
2.6775,0.521662,0.00199205,851.132,-151.97,226.307,395.836,398.807,284012
2.6925,0.521662,0.00202938,845.561,-163.563,232.242,398.744,400.269,286099
2.7075,0.521662,0.00204659,842.62,-171.495,234.892,399.905,400.851,286932
2.7225,0.521662,0.00204995,841.479,-176.942,235.291,399.926,400.862,286947
2.7375,0.521662,0.00204425,841.524,-180.718,234.224,399.223,400.509,286442
2.7525,0.521662,0.00203277,842.34,-183.355,232.234,398.067,399.929,285613
2.7675,0.521662,0.00201768,843.655,-185.198,229.679,396.631,399.207,284583
2.7825,0.521662,0.00200038,845.295,-186.465,226.786,395.023,398.397,283429
2.7975,0.521662,0.00198173,847.15,-187.295,223.698,393.311,397.533,282201
2.8125,0.521662,0.00196229,849.15,-187.779,220.504,391.537,396.635,280928
2.8275,0.521662,0.0019424,851.25,-187.976,217.261,389.727,395.718,279629
2.8425,0.521662,0.0019223,853.42,-187.925,214.004,387.9,394.789,278318
2.8575,0.521662,0.00190213,855.639,-187.656,210.758,386.066,393.855,277003
2.8725,0.521662,0.00188199,857.893,-187.189,207.537,384.235,392.919,275688
2.8875,0.521662,0.00186195,860.171,-186.542,204.353,382.411,391.986,274380
2.9025,0.521662,0.00184208,862.465,-185.727,201.214,380.599,391.056,273080
2.9175,0.521662,0.00182242,864.766,-184.759,198.126,378.802,390.132,271790
2.9325,0.521662,0.00180299,867.07,-183.646,195.094,377.023,389.215,270514
2.9475,0.521662,0.00178382,869.371,-182.399,192.12,375.265,388.306,269253
2.9625,0.521662,0.00176495,871.664,-181.027,189.207,373.529,387.407,268007
2.9775,0.521662,0.00174637,873.946,-179.539,186.358,371.817,386.518,266778
2.9925,0.521662,0.00172812,876.211,-177.944,183.574,370.131,385.64,265569
0.0075,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.0225,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.0375,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.0525,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.0675,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.0825,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.0975,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.1125,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.1275,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.1425,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.1575,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.1725,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.1875,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.2025,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.2175,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.2325,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.2475,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.2625,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.2775,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.2925,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.3075,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.3225,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.3375,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.3525,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.3675,0.40125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.3825,0.40125,0.000977525,1000,-8.37697e-15,75.95,270.719,329.81,194241
0.3975,0.40125,0.000977525,1000,3.38881e-14,75.95,270.719,329.81,194241
0.4125,0.40125,0.000977525,1000,1.33962e-14,75.95,270.719,329.81,194241
0.4275,0.40125,0.000977525,1000,-4.20962e-16,75.95,270.719,329.81,194241
0.4425,0.40125,0.000977525,1000,2.3543e-14,75.95,270.719,329.81,194241
0.4575,0.40125,0.000977525,1000,-2.85803e-14,75.95,270.719,329.81,194241
0.4725,0.40125,0.000977525,1000,-6.05577e-15,75.95,270.719,329.81,194241
0.4875,0.40125,0.000977525,1000,2.34078e-14,75.95,270.719,329.81,194241
0.5025,0.40125,0.000977525,1000,-5.07704e-14,75.95,270.719,329.81,194241
0.5175,0.40125,0.000977525,1000,2.17017e-15,75.95,270.719,329.81,194241
0.5325,0.40125,0.000977525,1000,8.70033e-14,75.95,270.719,329.81,194241
0.5475,0.40125,0.000977525,1000,2.45971e-14,75.95,270.719,329.81,194241
0.5625,0.40125,0.000977525,1000,-4.94856e-14,75.95,270.719,329.81,194241
0.5775,0.40125,0.000977525,1000,-9.66923e-14,75.95,270.719,329.81,194241
0.5925,0.40125,0.000977525,1000,-9.63031e-14,75.95,270.719,329.81,194241
0.6075,0.40125,0.000977525,1000,6.98936e-14,75.95,270.719,329.81,194241
0.6225,0.40125,0.000977525,1000,1.39275e-14,75.95,270.719,329.81,194241
0.6375,0.40125,0.000977525,1000,7.08946e-14,75.95,270.719,329.81,194241
0.6525,0.40125,0.000977525,1000,2.62983e-14,75.95,270.719,329.81,194241
0.6675,0.40125,0.000977525,1000,6.16991e-14,75.95,270.719,329.81,194241
0.6825,0.40125,0.000977525,1000,2.94997e-14,75.95,270.719,329.81,194241
0.6975,0.40125,0.000977525,1000,1.12934e-13,75.95,270.719,329.81,194241
0.7125,0.40125,0.000977525,1000,1.51563e-13,75.95,270.719,329.81,194241
0.7275,0.40125,0.000977525,1000,8.51077e-14,75.95,270.719,329.81,194241
0.7425,0.40125,0.000977525,1000,8.35406e-14,75.95,270.719,329.81,194241
0.7575,0.40125,0.000977525,1000,6.72243e-14,75.95,270.719,329.81,194241
0.7725,0.40125,0.000977525,1000,3.91922e-14,75.95,270.719,329.81,194241
0.7875,0.40125,0.000977525,1000,-7.67431e-14,75.95,270.719,329.81,194241
0.8025,0.40125,0.000977525,1000,-6.11462e-14,75.95,270.719,329.81,194241
0.8175,0.40125,0.000977525,1000,4.62363e-14,75.95,270.719,329.81,194241
0.8325,0.40125,0.000977525,1000,-8.06177e-14,75.95,270.719,329.81,194241
0.8475,0.40125,0.000977525,1000,2.15132e-14,75.95,270.719,329.81,194241
0.8625,0.40125,0.000977525,1000,-4.49048e-14,75.95,270.719,329.81,194241
0.8775,0.40125,0.000977525,1000,3.94433e-14,75.95,270.719,329.81,194241
0.8925,0.40125,0.000977525,1000,-3.48745e-14,75.95,270.719,329.81,194241
0.9075,0.40125,0.000977525,1000,1.60897e-13,75.95,270.719,329.81,194241
0.9225,0.40125,0.000977525,1000,1.57144e-13,75.95,270.719,329.81,194241
0.9375,0.40125,0.000977525,1000,1.1683e-13,75.95,270.719,329.81,194241
0.9525,0.40125,0.000977525,1000,-2.22298e-15,75.95,270.719,329.81,194241
0.9675,0.40125,0.000977525,1000,-1.09204e-13,75.95,270.719,329.81,194241
0.9825,0.40125,0.000977525,1000,-8.98605e-14,75.95,270.719,329.81,194241
0.9975,0.402184,0.000977525,1000,-3.28713e-14,75.95,270.719,329.81,194241
1.0125,0.404053,0.000977525,1000,-1.74046e-13,75.95,270.719,329.81,194241
1.0275,0.405922,0.000977525,1000,-2.34629e-13,75.95,270.719,329.81,194241
1.0425,0.407791,0.000977525,1000,-9.38409e-14,75.95,270.719,329.81,194241
1.0575,0.40966,0.000977525,1000,-3.41853e-14,75.95,270.719,329.81,194241
1.0725,0.411529,0.000977525,1000,6.0162e-14,75.95,270.719,329.81,194241
1.0875,0.413398,0.000977525,1000,-1.62514e-14,75.95,270.719,329.81,194241
1.1025,0.415267,0.000977525,1000,-1.53208e-13,75.95,270.719,329.81,194241
1.1175,0.417136,0.000977525,1000,2.48524e-14,75.95,270.719,329.81,194241
1.1325,0.419005,0.000977525,1000,1.84433e-14,75.95,270.719,329.81,194241
1.1475,0.420874,0.000977525,1000,-1.15882e-14,75.95,270.719,329.81,194241
1.1625,0.422743,0.000977525,1000,5.65414e-14,75.95,270.719,329.81,194241
1.1775,0.424612,0.000977525,1000,1.38777e-13,75.95,270.719,329.81,194241
1.1925,0.426481,0.000977525,1000,-5.02023e-14,75.95,270.719,329.81,194241
1.2075,0.42835,0.000977525,1000,-1.5232e-13,75.95,270.719,329.81,194241
1.2225,0.430219,0.000977525,1000,-1.14493e-13,75.95,270.719,329.81,194241
1.2375,0.432088,0.000977525,1000,-1.06316e-13,75.95,270.719,329.81,194241
1.2525,0.433957,0.000977525,1000,-1.87711e-13,75.95,270.719,329.81,194241
1.2675,0.435825,0.000977525,1000,-3.12018e-14,75.95,270.719,329.81,194241
1.2825,0.437694,0.000977525,1000,-1.51267e-14,75.95,270.719,329.81,194241
1.2975,0.439563,0.000977525,1000,2.17295e-13,75.95,270.719,329.81,194241
1.3125,0.441432,0.000977525,1000,6.9933e-13,75.95,270.719,329.81,194241
1.3275,0.443301,0.000977525,1000,2.7389e-12,75.95,270.719,329.81,194241
1.3425,0.44517,0.000977525,1000,1.01062e-11,75.95,270.719,329.81,194241
1.3575,0.447039,0.000977525,1000,3.69507e-11,75.95,270.719,329.81,194241
1.3725,0.448908,0.000977525,1000,1.32918e-10,75.95,270.719,329.81,194241
1.3875,0.450777,0.000977525,1000,4.67759e-10,75.95,270.719,329.81,194241
1.4025,0.452646,0.000977525,1000,1.62101e-09,75.95,270.719,329.81,194241
1.4175,0.454515,0.000977525,1000,5.5363e-09,75.95,270.719,329.81,194241
1.4325,0.456384,0.000977525,1000,1.86484e-08,75.95,270.719,329.81,194241
1.4475,0.458253,0.000977525,1000,6.20027e-08,75.95,270.719,329.81,194241
1.4625,0.460122,0.000977525,1000,2.03598e-07,75.95,270.719,329.81,194241
1.4775,0.461991,0.000977525,1000,6.60595e-07,75.95,270.719,329.81,194241
1.4925,0.46386,0.000977525,1000,2.11862e-06,75.95,270.719,329.81,194241
1.5075,0.465729,0.000977525,1000,6.71813e-06,75.95,270.719,329.81,194241
1.5225,0.467598,0.000977525,1000,2.10672e-05,75.95,270.719,329.81,194241
1.5375,0.469467,0.000977525,1000,6.53408e-05,75.95,270.719,329.81,194241
1.5525,0.471335,0.000977526,1000,0.000200456,75.9501,270.719,329.81,194241
1.5675,0.473204,0.000977527,1000,0.000608301,75.9502,270.719,329.81,194241
1.5825,0.475073,0.000977531,999.999,0.0018259,75.9506,270.719,329.811,194241
1.5975,0.476942,0.000977543,999.998,0.0054208,75.9519,270.72,329.811,194242
1.6125,0.478811,0.000977576,999.993,0.0159156,75.9556,270.724,329.814,194245
1.6275,0.48068,0.000977674,999.981,0.0462017,75.9662,270.735,329.82,194252
1.6425,0.482549,0.000977953,999.946,0.132549,75.9966,270.766,329.839,194275
1.6575,0.484418,0.000978737,999.846,0.375436,76.082,270.853,329.892,194337
1.6725,0.486287,0.000980907,999.57,1.04729,76.3185,271.094,330.039,194510
1.6875,0.488156,0.000986759,998.822,2.85883,76.9593,271.749,330.437,194980
1.7025,0.490025,0.00100176,996.873,7.51334,78.626,273.477,331.486,196220
1.7175,0.491894,0.00103624,992.175,18.3034,82.6055,277.757,334.07,199291
1.7325,0.493763,0.0011026,982.525,38.9509,90.7333,286.726,339.421,205726
1.7475,0.495632,0.00120763,966.755,69.8072,104.31,300.96,347.744,215939
1.7625,0.497501,0.00135162,946.082,106.177,122.887,316.788,356.771,227296
1.7775,0.49937,0.00150231,923.58,140.882,143.843,333.616,366.124,239369
1.7925,0.501239,0.00164105,903.453,169.28,163.784,347.751,373.8,249512
1.8075,0.503108,0.00175356,887.586,190.194,180.313,358.28,379.417,257066
1.8225,0.504976,0.00183642,876.192,204.533,192.645,365.514,383.228,262256
1.8375,0.506845,0.00189342,868.519,213.913,201.19,370.235,385.695,265643
1.8525,0.508714,0.00193085,863.564,219.87,206.823,373.222,387.247,267786
1.8675,0.510583,0.00195468,860.449,223.58,210.413,375.074,388.207,269115
1.8825,0.512452,0.00196951,858.528,225.858,212.65,376.206,388.792,269928
1.8975,0.514321,0.0019786,857.359,227.243,214.02,376.89,389.146,270419
1.9125,0.51619,0.00198411,856.656,228.077,214.849,377.3,389.357,270713
1.9275,0.518059,0.00198741,856.237,228.577,215.346,377.543,389.483,270887
1.9425,0.519928,0.00198938,855.991,228.873,215.64,377.685,389.556,270989
1.9575,0.521797,0.00199055,855.847,229.049,215.814,377.768,389.599,271048
1.9725,0.523666,0.00199125,855.764,229.153,215.916,377.815,389.623,271082
1.9875,0.525535,0.00199166,855.718,229.215,215.976,377.841,389.636,271101
2.0025,0.526469,0.00199194,855.693,229.256,216.014,377.853,389.643,271110
2.0175,0.526469,0.00199211,855.683,229.279,216.035,377.857,389.645,271112
2.0325,0.526469,0.00199222,855.681,229.292,216.046,377.856,389.644,271112
2.0475,0.526469,0.00199228,855.684,229.299,216.05,377.851,389.642,271108
2.0625,0.526469,0.00199229,855.694,229.298,216.046,377.842,389.637,271102
2.0775,0.526469,0.00199219,855.718,229.28,216.025,377.825,389.628,271090
2.0925,0.526469,0.00199184,855.774,229.226,215.967,377.79,389.61,271064
2.1075,0.526469,0.00199101,855.89,229.102,215.836,377.718,389.573,271012
2.1225,0.526469,0.00198934,856.115,228.853,215.576,377.582,389.503,270915
2.1375,0.526469,0.00198632,856.511,228.407,215.114,377.345,389.38,270745
2.1525,0.526469,0.00198138,857.152,227.676,214.362,376.963,389.183,270471
2.1675,0.526469,0.00197392,858.113,226.572,213.232,376.392,388.888,270061
2.1825,0.526469,0.00196343,859.459,225.009,211.648,375.592,388.475,269487
2.1975,0.526469,0.00194953,861.236,222.922,209.558,374.535,387.928,268729
2.2125,0.526469,0.00193204,863.463,220.271,206.942,373.208,387.24,267776
2.2275,0.526469,0.001911,866.137,217.041,203.811,371.609,386.41,266629
2.2425,0.526469,0.00188662,869.226,213.245,200.206,369.753,385.444,265298
2.2575,0.526469,0.00185927,872.686,208.914,196.189,367.663,384.353,263798
2.2725,0.526469,0.00182941,876.457,204.095,191.834,365.37,383.152,262153
2.2875,0.526469,0.00179754,880.478,198.846,187.221,362.906,381.858,260385
2.3025,0.526469,0.00176416,884.685,193.227,182.427,360.305,380.487,258519
2.3175,0.526469,0.00172975,889.019,187.302,177.527,357.6,379.056,256578
2.3325,0.526469,0.00169475,893.426,181.13,172.583,354.821,377.581,254584
2.3475,0.526469,0.00165954,897.859,174.768,167.651,351.995,376.074,252557
2.3625,0.526469,0.00162444,902.277,168.268,162.776,349.145,374.548,250512
2.3775,0.526469,0.00158971,906.647,161.678,157.995,346.292,373.015,248464
2.3925,0.526469,0.00155558,910.942,155.038,153.335,343.451,371.482,246426
2.4075,0.526469,0.00152222,915.141,148.386,148.817,340.638,369.957,244408
2.4225,0.526469,0.00148974,919.226,141.752,144.456,337.865,368.448,242418
2.4375,0.526469,0.00145827,923.186,135.166,140.264,335.141,366.96,240463
2.4525,0.526469,0.00142787,927.009,128.646,136.247,332.474,365.497,238550
2.4675,0.526469,0.00139862,930.688,122.208,132.412,329.874,364.065,236685
2.4825,0.526469,0.00137063,934.211,115.845,128.772,327.354,362.672,234877
2.4975,0.526469,0.00134418,937.555,109.51,125.356,324.943,361.334,233146
2.5125,0.526469,0.00131991,940.658,103.041,122.247,322.71,360.09,231544
2.5275,0.526469,0.00129957,943.358,95.9912,119.664,320.835,359.043,230199
2.5425,0.526469,0.00128728,945.252,87.2567,118.136,319.764,358.443,229430
2.5575,0.526469,0.00129164,945.414,74.4942,118.808,320.495,358.852,229955
2.5725,0.526469,0.00132609,942.119,54.0272,123.635,324.852,361.283,233081
2.5875,0.526469,0.0014028,933.3,23.107,134.706,334.586,366.656,240066
2.6025,0.526469,0.00152357,917.741,-16.1363,152.49,348.737,374.329,250219
2.6175,0.526469,0.00166651,898.454,-56.6929,174.376,364.582,382.739,261588
2.6325,0.526469,0.00180445,879.607,-92.1795,196.078,378.619,390.037,271659
2.6475,0.526469,0.00191689,864.198,-119.822,214.051,389.08,395.389,279165
2.6625,0.526469,0.00199628,853.207,-139.864,226.815,395.885,398.832,284048
2.6775,0.526469,0.00204511,846.21,-153.86,234.637,399.759,400.778,286827
2.6925,0.526469,0.00207013,842.27,-163.502,238.571,401.55,401.675,288112
2.7075,0.526469,0.00207832,840.473,-170.161,239.758,401.956,401.878,288403
2.7225,0.526469,0.00207531,840.105,-174.811,239.123,401.473,401.636,288057
2.7375,0.526469,0.00206512,840.669,-178.103,237.331,400.43,401.114,287308
2.7525,0.526469,0.00205042,841.836,-180.461,234.823,399.039,400.417,286310
2.7675,0.526469,0.00203294,843.394,-182.153,231.885,397.434,399.611,285159
2.7825,0.526469,0.00201378,845.208,-183.35,228.695,395.698,398.737,283913
2.7975,0.526469,0.00199361,847.192,-184.162,225.367,393.883,397.822,282611
2.8125,0.526469,0.00197287,849.293,-184.659,221.969,392.023,396.881,281277
2.8275,0.526469,0.00195184,851.475,-184.889,218.547,390.138,395.926,279924
2.8425,0.526469,0.00193069,853.715,-184.884,215.128,388.243,394.963,278564
2.8575,0.526469,0.00190954,855.995,-184.67,211.733,386.346,393.997,277203
2.8725,0.526469,0.00188849,858.303,-184.264,208.374,384.455,393.032,275846
2.8875,0.526469,0.0018676,860.631,-183.681,205.06,382.574,392.069,274497
2.9025,0.526469,0.00184691,862.969,-182.934,201.799,380.708,391.112,273158
2.9175,0.526469,0.00182646,865.312,-182.035,198.596,378.859,390.161,271831
2.9325,0.526469,0.00180629,867.654,-180.992,195.455,377.03,389.218,270519
2.9475,0.526469,0.00178642,869.99,-179.816,192.379,375.224,388.285,269223
