T, N2, O2, NO, N, O, Ar, Ar+, N+, O+, e-
7935.68, 0.254248, 7.40254e-05, 0.00462378, 0.488145, 0.225613, 0.0263883, 1.53639e-05, 0.000650592, 0.000241979, 3.39899e-08
7938.18, 0.253722, 7.38921e-05, 0.00461669, 0.488671, 0.225617, 0.0263883, 1.54204e-05, 0.00065327, 0.000242628, 3.41178e-08
7940.69, 0.253197, 7.37589e-05, 0.00460961, 0.489197, 0.22562, 0.0263882, 1.54771e-05, 0.000655959, 0.000243279, 3.42462e-08
7943.19, 0.252672, 7.3626e-05, 0.00460252, 0.489722, 0.225623, 0.0263882, 1.55341e-05, 0.000658659, 0.000243931, 3.43752e-08
7945.7, 0.252147, 7.34932e-05, 0.00459544, 0.490248, 0.225626, 0.0263881, 1.55913e-05, 0.00066137, 0.000244586, 3.45046e-08
7948.21, 0.251622, 7.33607e-05, 0.00458836, 0.490773, 0.22563, 0.0263881, 1.56487e-05, 0.000664092, 0.000245243, 3.46345e-08
7950.72, 0.251098, 7.32283e-05, 0.00458128, 0.491299, 0.225633, 0.026388, 1.57064e-05, 0.000666826, 0.000245902, 3.47649e-08
7953.23, 0.250573, 7.30962e-05, 0.0045742, 0.491824, 0.225636, 0.0263879, 1.57643e-05, 0.00066957, 0.000246563, 3.48959e-08
7955.75, 0.250048, 7.29642e-05, 0.00456712, 0.492349, 0.225639, 0.0263879, 1.58224e-05, 0.000672326, 0.000247226, 3.50274e-08
7958.27, 0.249524, 7.28324e-05, 0.00456004, 0.492874, 0.225643, 0.0263878, 1.58808e-05, 0.000675093, 0.000247891, 3.51594e-08
7960.79, 0.248999, 7.27008e-05, 0.00455297, 0.493399, 0.225646, 0.0263878, 1.59394e-05, 0.000677871, 0.000248558, 3.52919e-08
7963.31, 0.248475, 7.25694e-05, 0.00454589, 0.493924, 0.225649, 0.0263877, 1.59982e-05, 0.000680661, 0.000249227, 3.54249e-08
7965.83, 0.247951, 7.24382e-05, 0.00453882, 0.494449, 0.225652, 0.0263876, 1.60573e-05, 0.000683463, 0.000249899, 3.55584e-08
7968.36, 0.247427, 7.23072e-05, 0.00453174, 0.494973, 0.225655, 0.0263876, 1.61167e-05, 0.000686275, 0.000250573, 3.56925e-08
7970.89, 0.246902, 7.21764e-05, 0.00452467, 0.495498, 0.225659, 0.0263875, 1.61763e-05, 0.0006891, 0.000251248, 3.58271e-08
7973.42, 0.246378, 7.20458e-05, 0.00451759, 0.496022, 0.225662, 0.0263875, 1.62361e-05, 0.000691936, 0.000251926, 3.59623e-08
7975.95, 0.245855, 7.19153e-05, 0.00451052, 0.496547, 0.225665, 0.0263874, 1.62962e-05, 0.000694784, 0.000252607, 3.6098e-08
7978.49, 0.245331, 7.17851e-05, 0.00450345, 0.497071, 0.225668, 0.0263873, 1.63565e-05, 0.000697643, 0.000253289, 3.62342e-08
7981.03, 0.244807, 7.1655e-05, 0.00449638, 0.497595, 0.225672, 0.0263873, 1.64171e-05, 0.000700515, 0.000253973, 3.6371e-08
7983.57, 0.244284, 7.15251e-05, 0.00448931, 0.498119, 0.225675, 0.0263872, 1.64779e-05, 0.000703398, 0.00025466, 3.65083e-08
7986.11, 0.24376, 7.13954e-05, 0.00448224, 0.498643, 0.225678, 0.0263872, 1.6539e-05, 0.000706293, 0.000255349, 3.66461e-08
7988.66, 0.243237, 7.12659e-05, 0.00447517, 0.499167, 0.225681, 0.0263871, 1.66003e-05, 0.0007092, 0.00025604, 3.67846e-08
7991.2, 0.242713, 7.11366e-05, 0.0044681, 0.49969, 0.225684, 0.026387, 1.66619e-05, 0.00071212, 0.000256734, 3.69235e-08
7993.75, 0.24219, 7.10074e-05, 0.00446103, 0.500214, 0.225688, 0.026387, 1.67238e-05, 0.000715051, 0.000257429, 3.7063e-08
7996.31, 0.241667, 7.08785e-05, 0.00445396, 0.500737, 0.225691, 0.0263869, 1.67859e-05, 0.000717995, 0.000258127, 3.72031e-08
7998.86, 0.241144, 7.07497e-05, 0.0044469, 0.501261, 0.225694, 0.0263869, 1.68483e-05, 0.000720951, 0.000258828, 3.73438e-08
8001.42, 0.240621, 7.06211e-05, 0.00443983, 0.501784, 0.225697, 0.0263868, 1.69109e-05, 0.000723919, 0.00025953, 3.7485e-08
8003.98, 0.240098, 7.04927e-05, 0.00443276, 0.502307, 0.2257, 0.0263867, 1.69738e-05, 0.0007269, 0.000260235, 3.76267e-08
8006.54, 0.239576, 7.03644e-05, 0.0044257, 0.50283, 0.225704, 0.0263867, 1.7037e-05, 0.000729893, 0.000260942, 3.77691e-08
8009.1, 0.239053, 7.02364e-05, 0.00441863, 0.503353, 0.225707, 0.0263866, 1.71004e-05, 0.000732898, 0.000261652, 3.7912e-08
8011.67, 0.238531, 7.01085e-05, 0.00441157, 0.503876, 0.22571, 0.0263865, 1.71641e-05, 0.000735917, 0.000262363, 3.80555e-08
8014.24, 0.238008, 6.99808e-05, 0.00440451, 0.504398, 0.225713, 0.0263865, 1.72281e-05, 0.000738948, 0.000263078, 3.81996e-08
8016.81, 0.237486, 6.98532e-05, 0.00439744, 0.504921, 0.225716, 0.0263864, 1.72923e-05, 0.000741991, 0.000263794, 3.83442e-08
8019.39, 0.236964, 6.97259e-05, 0.00439038, 0.505443, 0.225719, 0.0263863, 1.73568e-05, 0.000745047, 0.000264513, 3.84895e-08
8021.96, 0.236442, 6.95987e-05, 0.00438332, 0.505966, 0.225723, 0.0263863, 1.74216e-05, 0.000748117, 0.000265234, 3.86353e-08
8024.54, 0.23592, 6.94717e-05, 0.00437626, 0.506488, 0.225726, 0.0263862, 1.74867e-05, 0.000751199, 0.000265958, 3.87817e-08
8027.13, 0.235398, 6.93448e-05, 0.0043692, 0.50701, 0.225729, 0.0263862, 1.7552e-05, 0.000754294, 0.000266684, 3.89288e-08
8029.71, 0.234876, 6.92182e-05, 0.00436214, 0.507532, 0.225732, 0.0263861, 1.76176e-05, 0.000757402, 0.000267413, 3.90764e-08
8032.3, 0.234354, 6.90917e-05, 0.00435508, 0.508054, 0.225735, 0.026386, 1.76835e-05, 0.000760523, 0.000268144, 3.92246e-08
8034.89, 0.233833, 6.89653e-05, 0.00434802, 0.508575, 0.225738, 0.026386, 1.77497e-05, 0.000763658, 0.000268877, 3.93734e-08
8037.48, 0.233311, 6.88392e-05, 0.00434096, 0.509097, 0.225742, 0.0263859, 1.78162e-05, 0.000766805, 0.000269613, 3.95229e-08
8040.08, 0.23279, 6.87132e-05, 0.0043339, 0.509619, 0.225745, 0.0263858, 1.78829e-05, 0.000769966, 0.000270351, 3.96729e-08
8042.67, 0.232269, 6.85874e-05, 0.00432684, 0.51014, 0.225748, 0.0263858, 1.79499e-05, 0.000773141, 0.000271092, 3.98236e-08
8045.27, 0.231748, 6.84618e-05, 0.00431978, 0.510661, 0.225751, 0.0263857, 1.80173e-05, 0.000776329, 0.000271835, 3.99748e-08
8047.88, 0.231227, 6.83363e-05, 0.00431272, 0.511182, 0.225754, 0.0263856, 1.80849e-05, 0.00077953, 0.000272581, 4.01267e-08
8050.48, 0.230706, 6.8211e-05, 0.00430566, 0.511703, 0.225757, 0.0263855, 1.81528e-05, 0.000782745, 0.00027333, 4.02792e-08
8053.09, 0.230185, 6.80858e-05, 0.00429861, 0.512224, 0.225761, 0.0263855, 1.8221e-05, 0.000785974, 0.00027408, 4.04324e-08
8055.7, 0.229664, 6.79608e-05, 0.00429155, 0.512745, 0.225764, 0.0263854, 1.82895e-05, 0.000789217, 0.000274834, 4.05862e-08
8058.32, 0.229144, 6.7836e-05, 0.00428449, 0.513265, 0.225767, 0.0263853, 1.83583e-05, 0.000792473, 0.00027559, 4.07406e-08
8060.93, 0.228623, 6.77114e-05, 0.00427744, 0.513786, 0.22577, 0.0263853, 1.84274e-05, 0.000795743, 0.000276349, 4.08956e-08
8063.55, 0.228103, 6.75869e-05, 0.00427038, 0.514306, 0.225773, 0.0263852, 1.84968e-05, 0.000799028, 0.00027711, 4.10513e-08
8066.17, 0.227583, 6.74626e-05, 0.00426332, 0.514826, 0.225776, 0.0263851, 1.85665e-05, 0.000802326, 0.000277874, 4.12076e-08
8068.8, 0.227063, 6.73384e-05, 0.00425627, 0.515346, 0.225779, 0.0263851, 1.86365e-05, 0.000805638, 0.00027864, 4.13646e-08
8071.43, 0.226543, 6.72144e-05, 0.00424921, 0.515866, 0.225782, 0.026385, 1.87068e-05, 0.000808965, 0.000279409, 4.15223e-08
8074.06, 0.226023, 6.70906e-05, 0.00424216, 0.516386, 0.225785, 0.0263849, 1.87775e-05, 0.000812306, 0.000280181, 4.16805e-08
8076.69, 0.225503, 6.69669e-05, 0.0042351, 0.516906, 0.225789, 0.0263849, 1.88484e-05, 0.000815661, 0.000280955, 4.18395e-08
8079.33, 0.224984, 6.68434e-05, 0.00422805, 0.517425, 0.225792, 0.0263848, 1.89196e-05, 0.000819031, 0.000281732, 4.19991e-08
8081.96, 0.224464, 6.672e-05, 0.00422099, 0.517945, 0.225795, 0.0263847, 1.89912e-05, 0.000822415, 0.000282512, 4.21594e-08
8084.61, 0.223945, 6.65968e-05, 0.00421394, 0.518464, 0.225798, 0.0263846, 1.90631e-05, 0.000825814, 0.000283295, 4.23203e-08
8087.25, 0.223426, 6.64738e-05, 0.00420689, 0.518983, 0.225801, 0.0263846, 1.91353e-05, 0.000829228, 0.00028408, 4.24819e-08
8089.9, 0.222906, 6.63509e-05, 0.00419983, 0.519502, 0.225804, 0.0263845, 1.92078e-05, 0.000832656, 0.000284868, 4.26442e-08
8092.55, 0.222387, 6.62281e-05, 0.00419278, 0.520021, 0.225807, 0.0263844, 1.92806e-05, 0.000836099, 0.000285659, 4.28072e-08
8095.2, 0.221869, 6.61055e-05, 0.00418572, 0.52054, 0.22581, 0.0263843, 1.93538e-05, 0.000839558, 0.000286452, 4.29709e-08
8097.86, 0.22135, 6.59831e-05, 0.00417867, 0.521058, 0.225813, 0.0263843, 1.94272e-05, 0.000843031, 0.000287248, 4.31352e-08
8100.52, 0.220831, 6.58609e-05, 0.00417162, 0.521577, 0.225816, 0.0263842, 1.9501e-05, 0.000846519, 0.000288047, 4.33002e-08
8103.18, 0.220313, 6.57387e-05, 0.00416456, 0.522095, 0.22582, 0.0263841, 1.95752e-05, 0.000850022, 0.000288849, 4.3466e-08
8105.85, 0.219794, 6.56168e-05, 0.00415751, 0.522613, 0.225823, 0.0263841, 1.96497e-05, 0.000853541, 0.000289654, 4.36324e-08
8108.52, 0.219276, 6.5495e-05, 0.00415046, 0.523131, 0.225826, 0.026384, 1.97245e-05, 0.000857075, 0.000290462, 4.37995e-08
8111.19, 0.218758, 6.53733e-05, 0.0041434, 0.523649, 0.225829, 0.0263839, 1.97996e-05, 0.000860624, 0.000291272, 4.39674e-08
8113.86, 0.21824, 6.52518e-05, 0.00413635, 0.524167, 0.225832, 0.0263838, 1.98751e-05, 0.000864189, 0.000292085, 4.41359e-08
8116.54, 0.217722, 6.51304e-05, 0.0041293, 0.524684, 0.225835, 0.0263838, 1.99509e-05, 0.00086777, 0.000292902, 4.43052e-08
8119.22, 0.217204, 6.50092e-05, 0.00412225, 0.525201, 0.225838, 0.0263837, 2.0027e-05, 0.000871366, 0.000293721, 4.44752e-08
8121.9, 0.216687, 6.48881e-05, 0.00411519, 0.525719, 0.225841, 0.0263836, 2.01035e-05, 0.000874978, 0.000294543, 4.46459e-08
8124.59, 0.216169, 6.47672e-05, 0.00410814, 0.526236, 0.225844, 0.0263835, 2.01804e-05, 0.000878606, 0.000295368, 4.48173e-08
8127.28, 0.215652, 6.46464e-05, 0.00410109, 0.526753, 0.225847, 0.0263834, 2.02576e-05, 0.00088225, 0.000296196, 4.49895e-08
8129.97, 0.215135, 6.45258e-05, 0.00409403, 0.52727, 0.22585, 0.0263834, 2.03351e-05, 0.00088591, 0.000297027, 4.51624e-08
8132.67, 0.214618, 6.44054e-05, 0.00408698, 0.527786, 0.225853, 0.0263833, 2.0413e-05, 0.000889586, 0.000297861, 4.5336e-08
8135.37, 0.214101, 6.4285e-05, 0.00407993, 0.528303, 0.225856, 0.0263832, 2.04913e-05, 0.000893278, 0.000298697, 4.55104e-08
8138.07, 0.213584, 6.41648e-05, 0.00407287, 0.528819, 0.225859, 0.0263831, 2.05699e-05, 0.000896987, 0.000299537, 4.56856e-08
8140.78, 0.213067, 6.40448e-05, 0.00406582, 0.529335, 0.225862, 0.0263831, 2.06489e-05, 0.000900712, 0.00030038, 4.58615e-08
8143.49, 0.212551, 6.39249e-05, 0.00405877, 0.529852, 0.225865, 0.026383, 2.07282e-05, 0.000904453, 0.000301226, 4.60381e-08
8146.2, 0.212035, 6.38051e-05, 0.00405171, 0.530367, 0.225868, 0.0263829, 2.08079e-05, 0.000908211, 0.000302076, 4.62155e-08
8148.91, 0.211518, 6.36855e-05, 0.00404466, 0.530883, 0.225871, 0.0263828, 2.0888e-05, 0.000911986, 0.000302928, 4.63937e-08
8151.63, 0.211002, 6.35661e-05, 0.00403761, 0.531399, 0.225874, 0.0263827, 2.09684e-05, 0.000915777, 0.000303783, 4.65726e-08
8154.35, 0.210486, 6.34467e-05, 0.00403055, 0.531914, 0.225878, 0.0263827, 2.10492e-05, 0.000919586, 0.000304642, 4.67523e-08
8157.08, 0.20997, 6.33275e-05, 0.0040235, 0.53243, 0.225881, 0.0263826, 2.11304e-05, 0.000923411, 0.000305503, 4.69328e-08
8159.81, 0.209455, 6.32085e-05, 0.00401645, 0.532945, 0.225884, 0.0263825, 2.12119e-05, 0.000927254, 0.000306368, 4.71141e-08
8162.54, 0.208939, 6.30896e-05, 0.00400939, 0.53346, 0.225887, 0.0263824, 2.12938e-05, 0.000931113, 0.000307236, 4.72961e-08
8165.28, 0.208424, 6.29708e-05, 0.00400234, 0.533974, 0.22589, 0.0263823, 2.13761e-05, 0.00093499, 0.000308107, 4.7479e-08
8168.02, 0.207909, 6.28522e-05, 0.00399528, 0.534489, 0.225893, 0.0263822, 2.14588e-05, 0.000938884, 0.000308982, 4.76626e-08
8170.76, 0.207394, 6.27337e-05, 0.00398823, 0.535003, 0.225896, 0.0263822, 2.15419e-05, 0.000942796, 0.000309859, 4.78471e-08
8173.5, 0.206879, 6.26153e-05, 0.00398118, 0.535518, 0.225899, 0.0263821, 2.16253e-05, 0.000946726, 0.00031074, 4.80323e-08
8176.25, 0.206364, 6.24971e-05, 0.00397412, 0.536032, 0.225902, 0.026382, 2.17092e-05, 0.000950673, 0.000311624, 4.82184e-08
8179, 0.205849, 6.2379e-05, 0.00396707, 0.536546, 0.225905, 0.0263819, 2.17934e-05, 0.000954637, 0.000312512, 4.84053e-08
8181.76, 0.205335, 6.2261e-05, 0.00396001, 0.53706, 0.225908, 0.0263818, 2.18781e-05, 0.00095862, 0.000313403, 4.85929e-08
8184.52, 0.20482, 6.21432e-05, 0.00395295, 0.537573, 0.225911, 0.0263817, 2.19631e-05, 0.000962621, 0.000314297, 4.87815e-08
8187.28, 0.204306, 6.20255e-05, 0.0039459, 0.538087, 0.225914, 0.0263817, 2.20485e-05, 0.000966639, 0.000315194, 4.89708e-08
8190.05, 0.203792, 6.1908e-05, 0.00393884, 0.5386, 0.225916, 0.0263816, 2.21344e-05, 0.000970676, 0.000316095, 4.9161e-08
8192.82, 0.203278, 6.17906e-05, 0.00393179, 0.539113, 0.225919, 0.0263815, 2.22206e-05, 0.000974732, 0.000316999, 4.9352e-08
8195.59, 0.202764, 6.16733e-05, 0.00392473, 0.539626, 0.225922, 0.0263814, 2.23073e-05, 0.000978805, 0.000317907, 4.95439e-08
8198.37, 0.202251, 6.15561e-05, 0.00391767, 0.540139, 0.225925, 0.0263813, 2.23943e-05, 0.000982897, 0.000318818, 4.97366e-08
8201.15, 0.201737, 6.14391e-05, 0.00391062, 0.540652, 0.225928, 0.0263812, 2.24818e-05, 0.000987008, 0.000319733, 4.99302e-08
8203.94, 0.201224, 6.13222e-05, 0.00390356, 0.541164, 0.225931, 0.0263811, 2.25697e-05, 0.000991138, 0.000320651, 5.01246e-08
8206.72, 0.200711, 6.12054e-05, 0.0038965, 0.541676, 0.225934, 0.026381, 2.2658e-05, 0.000995286, 0.000321572, 5.03199e-08
8209.52, 0.200198, 6.10888e-05, 0.00388944, 0.542188, 0.225937, 0.026381, 2.27467e-05, 0.000999453, 0.000322497, 5.0516e-08
8212.31, 0.199685, 6.09723e-05, 0.00388239, 0.5427, 0.22594, 0.0263809, 2.28358e-05, 0.00100364, 0.000323426, 5.07131e-08
8215.11, 0.199173, 6.08559e-05, 0.00387533, 0.543212, 0.225943, 0.0263808, 2.29254e-05, 0.00100785, 0.000324358, 5.0911e-08
8217.91, 0.19866, 6.07397e-05, 0.00386827, 0.543724, 0.225946, 0.0263807, 2.30154e-05, 0.00101207, 0.000325293, 5.11098e-08
8220.72, 0.198148, 6.06235e-05, 0.00386121, 0.544235, 0.225949, 0.0263806, 2.31059e-05, 0.00101631, 0.000326233, 5.13095e-08
8223.53, 0.197636, 6.05075e-05, 0.00385415, 0.544746, 0.225952, 0.0263805, 2.31967e-05, 0.00102058, 0.000327176, 5.151e-08
8226.35, 0.197124, 6.03917e-05, 0.00384709, 0.545257, 0.225955, 0.0263804, 2.3288e-05, 0.00102486, 0.000328122, 5.17115e-08
8229.16, 0.196612, 6.02759e-05, 0.00384003, 0.545768, 0.225958, 0.0263803, 2.33798e-05, 0.00102916, 0.000329072, 5.19139e-08
8231.99, 0.1961, 6.01603e-05, 0.00383297, 0.546278, 0.225961, 0.0263802, 2.3472e-05, 0.00103349, 0.000330026, 5.21172e-08
8234.81, 0.195589, 6.00448e-05, 0.00382591, 0.546789, 0.225964, 0.0263801, 2.35646e-05, 0.00103783, 0.000330984, 5.23214e-08
8237.64, 0.195078, 5.99294e-05, 0.00381884, 0.547299, 0.225967, 0.02638, 2.36577e-05, 0.00104219, 0.000331945, 5.25265e-08
8240.47, 0.194566, 5.98141e-05, 0.00381178, 0.547809, 0.22597, 0.02638, 2.37513e-05, 0.00104658, 0.00033291, 5.27326e-08
8243.31, 0.194055, 5.9699e-05, 0.00380472, 0.548319, 0.225972, 0.0263799, 2.38453e-05, 0.00105098, 0.000333879, 5.29396e-08
8246.15, 0.193545, 5.9584e-05, 0.00379766, 0.548829, 0.225975, 0.0263798, 2.39397e-05, 0.00105541, 0.000334852, 5.31475e-08
8249, 0.193034, 5.94691e-05, 0.00379059, 0.549338, 0.225978, 0.0263797, 2.40346e-05, 0.00105985, 0.000335828, 5.33564e-08
8251.85, 0.192524, 5.93543e-05, 0.00378353, 0.549848, 0.225981, 0.0263796, 2.413e-05, 0.00106432, 0.000336808, 5.35663e-08
8254.7, 0.192013, 5.92397e-05, 0.00377647, 0.550357, 0.225984, 0.0263795, 2.42259e-05, 0.0010688, 0.000337793, 5.3777e-08
8257.56, 0.191503, 5.91252e-05, 0.0037694, 0.550866, 0.225987, 0.0263794, 2.43222e-05, 0.00107331, 0.000338781, 5.39888e-08
8260.42, 0.190993, 5.90108e-05, 0.00376234, 0.551374, 0.22599, 0.0263793, 2.4419e-05, 0.00107784, 0.000339773, 5.42015e-08
8263.28, 0.190484, 5.88965e-05, 0.00375527, 0.551883, 0.225993, 0.0263792, 2.45162e-05, 0.00108239, 0.000340769, 5.44152e-08
8266.15, 0.189974, 5.87823e-05, 0.0037482, 0.552391, 0.225996, 0.0263791, 2.4614e-05, 0.00108696, 0.000341768, 5.46299e-08
8269.03, 0.189465, 5.86682e-05, 0.00374114, 0.552899, 0.225998, 0.026379, 2.47122e-05, 0.00109155, 0.000342772, 5.48455e-08
8271.9, 0.188955, 5.85543e-05, 0.00373407, 0.553407, 0.226001, 0.0263789, 2.4811e-05, 0.00109617, 0.00034378, 5.50622e-08
8274.79, 0.188446, 5.84405e-05, 0.003727, 0.553915, 0.226004, 0.0263788, 2.49102e-05, 0.0011008, 0.000344792, 5.52798e-08
8277.67, 0.187937, 5.83268e-05, 0.00371993, 0.554422, 0.226007, 0.0263787, 2.50099e-05, 0.00110546, 0.000345808, 5.54985e-08
8280.56, 0.187429, 5.82132e-05, 0.00371287, 0.554929, 0.22601, 0.0263786, 2.51101e-05, 0.00111014, 0.000346828, 5.57181e-08
8283.46, 0.18692, 5.80997e-05, 0.0037058, 0.555437, 0.226013, 0.0263785, 2.52108e-05, 0.00111484, 0.000347852, 5.59388e-08
8286.35, 0.186412, 5.79863e-05, 0.00369873, 0.555943, 0.226016, 0.0263784, 2.5312e-05, 0.00111957, 0.00034888, 5.61605e-08
8289.26, 0.185904, 5.78731e-05, 0.00369166, 0.55645, 0.226019, 0.0263783, 2.54137e-05, 0.00112432, 0.000349913, 5.63832e-08
8292.16, 0.185396, 5.77599e-05, 0.00368458, 0.556957, 0.226021, 0.0263782, 2.5516e-05, 0.00112909, 0.000350949, 5.6607e-08
8295.07, 0.184888, 5.76469e-05, 0.00367751, 0.557463, 0.226024, 0.0263781, 2.56187e-05, 0.00113388, 0.00035199, 5.68318e-08
8297.99, 0.184381, 5.7534e-05, 0.00367044, 0.557969, 0.226027, 0.026378, 2.5722e-05, 0.00113869, 0.000353035, 5.70577e-08
8300.91, 0.183873, 5.74212e-05, 0.00366337, 0.558475, 0.22603, 0.0263779, 2.58258e-05, 0.00114353, 0.000354085, 5.72846e-08
8303.83, 0.183366, 5.73085e-05, 0.00365629, 0.55898, 0.226033, 0.0263778, 2.59301e-05, 0.00114839, 0.000355138, 5.75125e-08
8306.76, 0.182859, 5.71959e-05, 0.00364922, 0.559486, 0.226036, 0.0263777, 2.60349e-05, 0.00115328, 0.000356196, 5.77416e-08
8309.7, 0.182353, 5.70835e-05, 0.00364215, 0.559991, 0.226038, 0.0263776, 2.61403e-05, 0.00115819, 0.000357259, 5.79717e-08
8312.63, 0.181846, 5.69711e-05, 0.00363507, 0.560496, 0.226041, 0.0263775, 2.62462e-05, 0.00116312, 0.000358325, 5.82029e-08
8315.58, 0.18134, 5.68588e-05, 0.00362799, 0.561, 0.226044, 0.0263774, 2.63526e-05, 0.00116808, 0.000359396, 5.84352e-08
8318.52, 0.180833, 5.67467e-05, 0.00362092, 0.561505, 0.226047, 0.0263772, 2.64596e-05, 0.00117305, 0.000360472, 5.86686e-08
8321.47, 0.180327, 5.66347e-05, 0.00361384, 0.562009, 0.22605, 0.0263771, 2.65672e-05, 0.00117806, 0.000361552, 5.89031e-08
8324.43, 0.179822, 5.65227e-05, 0.00360676, 0.562513, 0.226052, 0.026377, 2.66752e-05, 0.00118309, 0.000362636, 5.91387e-08
8327.39, 0.179316, 5.64109e-05, 0.00359968, 0.563017, 0.226055, 0.0263769, 2.67839e-05, 0.00118814, 0.000363725, 5.93754e-08
8330.35, 0.178811, 5.62992e-05, 0.0035926, 0.563521, 0.226058, 0.0263768, 2.68931e-05, 0.00119322, 0.000364818, 5.96132e-08
8333.32, 0.178306, 5.61876e-05, 0.00358552, 0.564024, 0.226061, 0.0263767, 2.70029e-05, 0.00119832, 0.000365916, 5.98522e-08
8336.29, 0.177801, 5.60761e-05, 0.00357844, 0.564527, 0.226064, 0.0263766, 2.71132e-05, 0.00120344, 0.000367019, 6.00923e-08
8339.27, 0.177296, 5.59647e-05, 0.00357136, 0.56503, 0.226066, 0.0263765, 2.72241e-05, 0.0012086, 0.000368126, 6.03336e-08
8342.26, 0.176791, 5.58534e-05, 0.00356428, 0.565533, 0.226069, 0.0263764, 2.73356e-05, 0.00121377, 0.000369238, 6.0576e-08
8345.24, 0.176287, 5.57422e-05, 0.0035572, 0.566035, 0.226072, 0.0263763, 2.74476e-05, 0.00121897, 0.000370355, 6.08195e-08
8348.24, 0.175783, 5.56311e-05, 0.00355011, 0.566537, 0.226075, 0.0263761, 2.75603e-05, 0.0012242, 0.000371476, 6.10643e-08
8351.23, 0.175279, 5.55201e-05, 0.00354303, 0.567039, 0.226077, 0.026376, 2.76735e-05, 0.00122945, 0.000372602, 6.13102e-08
8354.24, 0.174775, 5.54092e-05, 0.00353595, 0.567541, 0.22608, 0.0263759, 2.77873e-05, 0.00123473, 0.000373733, 6.15573e-08
8357.24, 0.174272, 5.52984e-05, 0.00352886, 0.568042, 0.226083, 0.0263758, 2.79018e-05, 0.00124004, 0.000374869, 6.18056e-08
8360.25, 0.173769, 5.51878e-05, 0.00352177, 0.568544, 0.226086, 0.0263757, 2.80168e-05, 0.00124537, 0.000376009, 6.20551e-08
8363.27, 0.173266, 5.50772e-05, 0.00351469, 0.569045, 0.226088, 0.0263756, 2.81324e-05, 0.00125073, 0.000377155, 6.23058e-08
8366.29, 0.172763, 5.49667e-05, 0.0035076, 0.569545, 0.226091, 0.0263755, 2.82487e-05, 0.00125611, 0.000378305, 6.25577e-08
8369.32, 0.17226, 5.48563e-05, 0.00350051, 0.570046, 0.226094, 0.0263753, 2.83655e-05, 0.00126152, 0.00037946, 6.28108e-08
8372.35, 0.171758, 5.4746e-05, 0.00349342, 0.570546, 0.226097, 0.0263752, 2.8483e-05, 0.00126696, 0.00038062, 6.30652e-08
8375.38, 0.171256, 5.46359e-05, 0.00348633, 0.571046, 0.226099, 0.0263751, 2.86011e-05, 0.00127242, 0.000381785, 6.33208e-08
8378.43, 0.170754, 5.45258e-05, 0.00347924, 0.571546, 0.226102, 0.026375, 2.87198e-05, 0.00127791, 0.000382956, 6.35776e-08
8381.47, 0.170252, 5.44158e-05, 0.00347215, 0.572045, 0.226105, 0.0263749, 2.88391e-05, 0.00128343, 0.000384131, 6.38357e-08
8384.52, 0.169751, 5.43059e-05, 0.00346506, 0.572544, 0.226107, 0.0263747, 2.89591e-05, 0.00128898, 0.000385311, 6.40951e-08
8387.58, 0.169249, 5.41961e-05, 0.00345796, 0.573043, 0.22611, 0.0263746, 2.90797e-05, 0.00129455, 0.000386497, 6.43557e-08
8390.64, 0.168748, 5.40864e-05, 0.00345087, 0.573542, 0.226113, 0.0263745, 2.9201e-05, 0.00130016, 0.000387687, 6.46176e-08
8393.71, 0.168248, 5.39768e-05, 0.00344377, 0.574041, 0.226116, 0.0263744, 2.93229e-05, 0.00130579, 0.000388883, 6.48808e-08
8396.78, 0.167747, 5.38673e-05, 0.00343668, 0.574539, 0.226118, 0.0263743, 2.94455e-05, 0.00131145, 0.000390084, 6.51453e-08
8399.85, 0.167247, 5.37579e-05, 0.00342958, 0.575037, 0.226121, 0.0263741, 2.95687e-05, 0.00131713, 0.000391291, 6.54111e-08
8402.94, 0.166747, 5.36486e-05, 0.00342248, 0.575534, 0.226124, 0.026374, 2.96926e-05, 0.00132285, 0.000392502, 6.56783e-08
8406.02, 0.166247, 5.35394e-05, 0.00341539, 0.576032, 0.226126, 0.0263739, 2.98172e-05, 0.00132859, 0.000393719, 6.59467e-08
8409.11, 0.165747, 5.34303e-05, 0.00340829, 0.576529, 0.226129, 0.0263738, 2.99424e-05, 0.00133437, 0.000394942, 6.62165e-08
8412.21, 0.165248, 5.33212e-05, 0.00340119, 0.577026, 0.226132, 0.0263736, 3.00684e-05, 0.00134017, 0.000396169, 6.64876e-08
8415.32, 0.164749, 5.32123e-05, 0.00339409, 0.577522, 0.226134, 0.0263735, 3.0195e-05, 0.001346, 0.000397402, 6.67601e-08
8418.42, 0.16425, 5.31034e-05, 0.00338699, 0.578019, 0.226137, 0.0263734, 3.03223e-05, 0.00135187, 0.000398641, 6.70339e-08
8421.54, 0.163751, 5.29947e-05, 0.00337988, 0.578515, 0.22614, 0.0263733, 3.04503e-05, 0.00135776, 0.000399885, 6.73091e-08
8424.66, 0.163253, 5.2886e-05, 0.00337278, 0.579011, 0.226142, 0.0263731, 3.0579e-05, 0.00136368, 0.000401135, 6.75857e-08
8427.78, 0.162755, 5.27774e-05, 0.00336568, 0.579506, 0.226145, 0.026373, 3.07084e-05, 0.00136963, 0.000402391, 6.78636e-08
