T, N2, O2, NO, N, O, Ar, Ar+, N+, O+, e-
16660.6, 8.28197e-05, 7.41523e-07, 1.70036e-05, 0.41858, 0.128738, 0.00450378, 0.00302402, 0.187187, 0.033828, 0.224039
16662.7, 8.27068e-05, 7.40946e-07, 1.69869e-05, 0.418426, 0.128701, 0.00450149, 0.00302537, 0.187265, 0.0338455, 0.224136
16664.9, 8.25942e-05, 7.4037e-07, 1.69702e-05, 0.418273, 0.128663, 0.0044992, 0.00302672, 0.187343, 0.0338631, 0.224232
16667.1, 8.24817e-05, 7.39795e-07, 1.69535e-05, 0.41812, 0.128625, 0.00449691, 0.00302807, 0.187421, 0.0338806, 0.224329
16669.3, 8.23694e-05, 7.3922e-07, 1.69369e-05, 0.417966, 0.128587, 0.00449463, 0.00302941, 0.187498, 0.0338981, 0.224426
16671.5, 8.22573e-05, 7.38646e-07, 1.69203e-05, 0.417813, 0.128549, 0.00449234, 0.00303076, 0.187576, 0.0339157, 0.224523
16673.7, 8.21453e-05, 7.38072e-07, 1.69037e-05, 0.41766, 0.128512, 0.00449006, 0.0030321, 0.187654, 0.0339332, 0.224619
16675.9, 8.20336e-05, 7.37498e-07, 1.68871e-05, 0.417507, 0.128474, 0.00448777, 0.00303345, 0.187732, 0.0339507, 0.224716
16678.1, 8.1922e-05, 7.36925e-07, 1.68705e-05, 0.417354, 0.128436, 0.00448549, 0.00303479, 0.18781, 0.0339683, 0.224813
16680.3, 8.18106e-05, 7.36353e-07, 1.6854e-05, 0.417201, 0.128398, 0.00448321, 0.00303614, 0.187887, 0.0339858, 0.224909
16682.5, 8.16993e-05, 7.35781e-07, 1.68375e-05, 0.417048, 0.12836, 0.00448093, 0.00303748, 0.187965, 0.0340033, 0.225006
16684.7, 8.15883e-05, 7.35209e-07, 1.6821e-05, 0.416895, 0.128323, 0.00447865, 0.00303882, 0.188043, 0.0340209, 0.225102
16686.9, 8.14774e-05, 7.34638e-07, 1.68045e-05, 0.416742, 0.128285, 0.00447637, 0.00304016, 0.18812, 0.0340384, 0.225199
16689.1, 8.13667e-05, 7.34068e-07, 1.6788e-05, 0.416589, 0.128247, 0.00447409, 0.0030415, 0.188198, 0.0340559, 0.225295
16691.3, 8.12561e-05, 7.33498e-07, 1.67715e-05, 0.416436, 0.128209, 0.00447181, 0.00304285, 0.188276, 0.0340734, 0.225392
16693.5, 8.11458e-05, 7.32928e-07, 1.67551e-05, 0.416283, 0.128172, 0.00446953, 0.00304419, 0.188353, 0.034091, 0.225488
16695.7, 8.10356e-05, 7.32359e-07, 1.67387e-05, 0.416131, 0.128134, 0.00446726, 0.00304552, 0.188431, 0.0341085, 0.225585
16697.8, 8.09256e-05, 7.3179e-07, 1.67223e-05, 0.415978, 0.128096, 0.00446498, 0.00304686, 0.188508, 0.034126, 0.225681
16700, 8.08157e-05, 7.31222e-07, 1.67059e-05, 0.415825, 0.128058, 0.00446271, 0.0030482, 0.188586, 0.0341435, 0.225778
16702.2, 8.0706e-05, 7.30655e-07, 1.66895e-05, 0.415673, 0.128021, 0.00446044, 0.00304954, 0.188663, 0.0341611, 0.225874
16704.4, 8.05966e-05, 7.30087e-07, 1.66732e-05, 0.41552, 0.127983, 0.00445816, 0.00305087, 0.188741, 0.0341786, 0.22597
16706.6, 8.04872e-05, 7.29521e-07, 1.66569e-05, 0.415367, 0.127945, 0.00445589, 0.00305221, 0.188818, 0.0341961, 0.226067
16708.8, 8.03781e-05, 7.28954e-07, 1.66406e-05, 0.415215, 0.127908, 0.00445362, 0.00305355, 0.188896, 0.0342136, 0.226163
16711, 8.02691e-05, 7.28389e-07, 1.66243e-05, 0.415063, 0.12787, 0.00445135, 0.00305488, 0.188973, 0.0342311, 0.226259
16713.2, 8.01603e-05, 7.27823e-07, 1.6608e-05, 0.41491, 0.127832, 0.00444908, 0.00305622, 0.189051, 0.0342486, 0.226356
16715.4, 8.00516e-05, 7.27259e-07, 1.65918e-05, 0.414758, 0.127795, 0.00444681, 0.00305755, 0.189128, 0.0342662, 0.226452
16717.6, 7.99432e-05, 7.26694e-07, 1.65755e-05, 0.414605, 0.127757, 0.00444455, 0.00305888, 0.189205, 0.0342837, 0.226548
16719.7, 7.98349e-05, 7.2613e-07, 1.65593e-05, 0.414453, 0.127719, 0.00444228, 0.00306021, 0.189283, 0.0343012, 0.226644
16721.9, 7.97267e-05, 7.25567e-07, 1.65431e-05, 0.414301, 0.127682, 0.00444001, 0.00306155, 0.18936, 0.0343187, 0.22674
16724.1, 7.96188e-05, 7.25004e-07, 1.65269e-05, 0.414149, 0.127644, 0.00443775, 0.00306288, 0.189437, 0.0343362, 0.226836
16726.3, 7.9511e-05, 7.24441e-07, 1.65108e-05, 0.413997, 0.127606, 0.00443549, 0.00306421, 0.189515, 0.0343537, 0.226932
16728.5, 7.94033e-05, 7.23879e-07, 1.64946e-05, 0.413845, 0.127569, 0.00443322, 0.00306554, 0.189592, 0.0343712, 0.227029
16730.7, 7.92959e-05, 7.23318e-07, 1.64785e-05, 0.413692, 0.127531, 0.00443096, 0.00306687, 0.189669, 0.0343888, 0.227125
16732.9, 7.91886e-05, 7.22757e-07, 1.64624e-05, 0.41354, 0.127493, 0.0044287, 0.00306819, 0.189746, 0.0344063, 0.227221
16735, 7.90815e-05, 7.22196e-07, 1.64463e-05, 0.413388, 0.127456, 0.00442644, 0.00306952, 0.189823, 0.0344238, 0.227317
16737.2, 7.89745e-05, 7.21636e-07, 1.64302e-05, 0.413237, 0.127418, 0.00442418, 0.00307085, 0.1899, 0.0344413, 0.227413
16739.4, 7.88677e-05, 7.21077e-07, 1.64141e-05, 0.413085, 0.12738, 0.00442192, 0.00307218, 0.189978, 0.0344588, 0.227508
16741.6, 7.87611e-05, 7.20517e-07, 1.63981e-05, 0.412933, 0.127343, 0.00441966, 0.0030735, 0.190055, 0.0344763, 0.227604
16743.8, 7.86547e-05, 7.19959e-07, 1.63821e-05, 0.412781, 0.127305, 0.00441741, 0.00307483, 0.190132, 0.0344938, 0.2277
16746, 7.85484e-05, 7.194e-07, 1.63661e-05, 0.412629, 0.127268, 0.00441515, 0.00307615, 0.190209, 0.0345113, 0.227796
16748.2, 7.84423e-05, 7.18843e-07, 1.63501e-05, 0.412478, 0.12723, 0.0044129, 0.00307748, 0.190286, 0.0345288, 0.227892
16750.3, 7.83363e-05, 7.18285e-07, 1.63341e-05, 0.412326, 0.127192, 0.00441064, 0.0030788, 0.190363, 0.0345463, 0.227988
16752.5, 7.82305e-05, 7.17728e-07, 1.63182e-05, 0.412174, 0.127155, 0.00440839, 0.00308012, 0.19044, 0.0345638, 0.228084
16754.7, 7.81249e-05, 7.17172e-07, 1.63022e-05, 0.412023, 0.127117, 0.00440614, 0.00308145, 0.190517, 0.0345813, 0.228179
16756.9, 7.80194e-05, 7.16616e-07, 1.62863e-05, 0.411871, 0.12708, 0.00440389, 0.00308277, 0.190594, 0.0345988, 0.228275
16759.1, 7.79141e-05, 7.1606e-07, 1.62704e-05, 0.41172, 0.127042, 0.00440164, 0.00308409, 0.19067, 0.0346163, 0.228371
16761.3, 7.7809e-05, 7.15505e-07, 1.62545e-05, 0.411568, 0.127005, 0.00439939, 0.00308541, 0.190747, 0.0346338, 0.228467
16763.4, 7.7704e-05, 7.14951e-07, 1.62387e-05, 0.411417, 0.126967, 0.00439714, 0.00308673, 0.190824, 0.0346513, 0.228562
16765.6, 7.75992e-05, 7.14397e-07, 1.62228e-05, 0.411265, 0.12693, 0.00439489, 0.00308805, 0.190901, 0.0346688, 0.228658
16767.8, 7.74946e-05, 7.13843e-07, 1.6207e-05, 0.411114, 0.126892, 0.00439264, 0.00308937, 0.190978, 0.0346863, 0.228753
16770, 7.73901e-05, 7.1329e-07, 1.61912e-05, 0.410963, 0.126854, 0.00439039, 0.00309068, 0.191055, 0.0347038, 0.228849
16772.2, 7.72858e-05, 7.12737e-07, 1.61754e-05, 0.410811, 0.126817, 0.00438815, 0.003092, 0.191131, 0.0347213, 0.228945
16774.3, 7.71816e-05, 7.12185e-07, 1.61596e-05, 0.41066, 0.126779, 0.0043859, 0.00309332, 0.191208, 0.0347388, 0.22904
16776.5, 7.70776e-05, 7.11633e-07, 1.61439e-05, 0.410509, 0.126742, 0.00438366, 0.00309463, 0.191285, 0.0347563, 0.229136
16778.7, 7.69738e-05, 7.11082e-07, 1.61281e-05, 0.410358, 0.126704, 0.00438142, 0.00309595, 0.191361, 0.0347738, 0.229231
16780.9, 7.68701e-05, 7.10531e-07, 1.61124e-05, 0.410207, 0.126667, 0.00437918, 0.00309726, 0.191438, 0.0347913, 0.229327
16783.1, 7.67666e-05, 7.0998e-07, 1.60967e-05, 0.410056, 0.126629, 0.00437694, 0.00309858, 0.191515, 0.0348088, 0.229422
16785.2, 7.66633e-05, 7.09431e-07, 1.6081e-05, 0.409905, 0.126592, 0.0043747, 0.00309989, 0.191591, 0.0348263, 0.229518
16787.4, 7.65601e-05, 7.08881e-07, 1.60653e-05, 0.409754, 0.126554, 0.00437246, 0.0031012, 0.191668, 0.0348438, 0.229613
16789.6, 7.6457e-05, 7.08332e-07, 1.60497e-05, 0.409603, 0.126517, 0.00437022, 0.00310252, 0.191745, 0.0348612, 0.229708
16791.8, 7.63542e-05, 7.07783e-07, 1.6034e-05, 0.409452, 0.126479, 0.00436798, 0.00310383, 0.191821, 0.0348787, 0.229804
16793.9, 7.62514e-05, 7.07235e-07, 1.60184e-05, 0.409301, 0.126442, 0.00436574, 0.00310514, 0.191898, 0.0348962, 0.229899
16796.1, 7.61489e-05, 7.06687e-07, 1.60028e-05, 0.409151, 0.126405, 0.00436351, 0.00310645, 0.191974, 0.0349137, 0.229994
16798.3, 7.60465e-05, 7.0614e-07, 1.59872e-05, 0.409, 0.126367, 0.00436127, 0.00310776, 0.192051, 0.0349312, 0.23009
16800.5, 7.59443e-05, 7.05593e-07, 1.59716e-05, 0.408849, 0.12633, 0.00435904, 0.00310907, 0.192127, 0.0349487, 0.230185
16802.6, 7.58422e-05, 7.05047e-07, 1.59561e-05, 0.408698, 0.126292, 0.0043568, 0.00311038, 0.192203, 0.0349662, 0.23028
16804.8, 7.57403e-05, 7.04501e-07, 1.59405e-05, 0.408548, 0.126255, 0.00435457, 0.00311168, 0.19228, 0.0349836, 0.230375
16807, 7.56385e-05, 7.03956e-07, 1.5925e-05, 0.408397, 0.126217, 0.00435234, 0.00311299, 0.192356, 0.0350011, 0.23047
16809.2, 7.55369e-05, 7.03411e-07, 1.59095e-05, 0.408247, 0.12618, 0.00435011, 0.0031143, 0.192433, 0.0350186, 0.230566
16811.3, 7.54354e-05, 7.02866e-07, 1.5894e-05, 0.408096, 0.126142, 0.00434788, 0.0031156, 0.192509, 0.0350361, 0.230661
16813.5, 7.53342e-05, 7.02322e-07, 1.58786e-05, 0.407946, 0.126105, 0.00434565, 0.00311691, 0.192585, 0.0350536, 0.230756
16815.7, 7.5233e-05, 7.01778e-07, 1.58631e-05, 0.407795, 0.126068, 0.00434342, 0.00311821, 0.192662, 0.035071, 0.230851
16817.9, 7.5132e-05, 7.01235e-07, 1.58477e-05, 0.407645, 0.12603, 0.0043412, 0.00311952, 0.192738, 0.0350885, 0.230946
16820, 7.50312e-05, 7.00692e-07, 1.58323e-05, 0.407495, 0.125993, 0.00433897, 0.00312082, 0.192814, 0.035106, 0.231041
16822.2, 7.49305e-05, 7.0015e-07, 1.58169e-05, 0.407344, 0.125955, 0.00433674, 0.00312212, 0.19289, 0.0351235, 0.231136
16824.4, 7.483e-05, 6.99608e-07, 1.58015e-05, 0.407194, 0.125918, 0.00433452, 0.00312343, 0.192967, 0.0351409, 0.231231
16826.6, 7.47297e-05, 6.99067e-07, 1.57861e-05, 0.407044, 0.125881, 0.0043323, 0.00312473, 0.193043, 0.0351584, 0.231326
16828.7, 7.46295e-05, 6.98526e-07, 1.57708e-05, 0.406894, 0.125843, 0.00433007, 0.00312603, 0.193119, 0.0351759, 0.231421
16830.9, 7.45294e-05, 6.97985e-07, 1.57554e-05, 0.406744, 0.125806, 0.00432785, 0.00312733, 0.193195, 0.0351934, 0.231516
16833.1, 7.44295e-05, 6.97445e-07, 1.57401e-05, 0.406594, 0.125769, 0.00432563, 0.00312863, 0.193271, 0.0352108, 0.231611
16835.3, 7.43298e-05, 6.96905e-07, 1.57248e-05, 0.406444, 0.125731, 0.00432341, 0.00312993, 0.193347, 0.0352283, 0.231705
16837.4, 7.42302e-05, 6.96366e-07, 1.57095e-05, 0.406294, 0.125694, 0.00432119, 0.00313123, 0.193423, 0.0352458, 0.2318
16839.6, 7.41307e-05, 6.95827e-07, 1.56942e-05, 0.406144, 0.125657, 0.00431897, 0.00313252, 0.193499, 0.0352633, 0.231895
16841.8, 7.40315e-05, 6.95289e-07, 1.5679e-05, 0.405994, 0.125619, 0.00431675, 0.00313382, 0.193575, 0.0352807, 0.23199
16843.9, 7.39323e-05, 6.94751e-07, 1.56638e-05, 0.405844, 0.125582, 0.00431454, 0.00313512, 0.193651, 0.0352982, 0.232085
16846.1, 7.38333e-05, 6.94213e-07, 1.56485e-05, 0.405694, 0.125545, 0.00431232, 0.00313641, 0.193727, 0.0353157, 0.232179
16848.3, 7.37345e-05, 6.93676e-07, 1.56333e-05, 0.405544, 0.125507, 0.00431011, 0.00313771, 0.193803, 0.0353331, 0.232274
16850.4, 7.36358e-05, 6.9314e-07, 1.56182e-05, 0.405395, 0.12547, 0.00430789, 0.003139, 0.193879, 0.0353506, 0.232369
16852.6, 7.35373e-05, 6.92604e-07, 1.5603e-05, 0.405245, 0.125433, 0.00430568, 0.0031403, 0.193955, 0.0353681, 0.232463
16854.8, 7.34389e-05, 6.92068e-07, 1.55878e-05, 0.405095, 0.125395, 0.00430347, 0.00314159, 0.194031, 0.0353855, 0.232558
16856.9, 7.33407e-05, 6.91533e-07, 1.55727e-05, 0.404946, 0.125358, 0.00430126, 0.00314288, 0.194107, 0.035403, 0.232653
16859.1, 7.32426e-05, 6.90998e-07, 1.55576e-05, 0.404796, 0.125321, 0.00429905, 0.00314418, 0.194183, 0.0354204, 0.232747
16861.3, 7.31447e-05, 6.90463e-07, 1.55425e-05, 0.404647, 0.125284, 0.00429684, 0.00314547, 0.194258, 0.0354379, 0.232842
16863.5, 7.30469e-05, 6.89929e-07, 1.55274e-05, 0.404497, 0.125246, 0.00429463, 0.00314676, 0.194334, 0.0354554, 0.232936
16865.6, 7.29493e-05, 6.89396e-07, 1.55123e-05, 0.404348, 0.125209, 0.00429242, 0.00314805, 0.19441, 0.0354728, 0.233031
16867.8, 7.28518e-05, 6.88863e-07, 1.54973e-05, 0.404198, 0.125172, 0.00429021, 0.00314934, 0.194486, 0.0354903, 0.233125
16870, 7.27545e-05, 6.8833e-07, 1.54822e-05, 0.404049, 0.125134, 0.004288, 0.00315063, 0.194561, 0.0355077, 0.23322
16872.1, 7.26573e-05, 6.87798e-07, 1.54672e-05, 0.4039, 0.125097, 0.0042858, 0.00315191, 0.194637, 0.0355252, 0.233314
16874.3, 7.25603e-05, 6.87266e-07, 1.54522e-05, 0.403751, 0.12506, 0.00428359, 0.0031532, 0.194713, 0.0355427, 0.233409
16876.4, 7.24634e-05, 6.86735e-07, 1.54372e-05, 0.403601, 0.125023, 0.00428139, 0.00315449, 0.194788, 0.0355601, 0.233503
16878.6, 7.23667e-05, 6.86204e-07, 1.54222e-05, 0.403452, 0.124986, 0.00427919, 0.00315578, 0.194864, 0.0355776, 0.233597
16880.8, 7.22701e-05, 6.85673e-07, 1.54073e-05, 0.403303, 0.124948, 0.00427699, 0.00315706, 0.19494, 0.035595, 0.233692
16882.9, 7.21737e-05, 6.85143e-07, 1.53923e-05, 0.403154, 0.124911, 0.00427478, 0.00315835, 0.195015, 0.0356125, 0.233786
16885.1, 7.20774e-05, 6.84614e-07, 1.53774e-05, 0.403005, 0.124874, 0.00427258, 0.00315963, 0.195091, 0.0356299, 0.23388
16887.3, 7.19812e-05, 6.84084e-07, 1.53625e-05, 0.402856, 0.124837, 0.00427039, 0.00316092, 0.195166, 0.0356474, 0.233975
16889.4, 7.18852e-05, 6.83556e-07, 1.53476e-05, 0.402707, 0.124799, 0.00426819, 0.0031622, 0.195242, 0.0356648, 0.234069
16891.6, 7.17894e-05, 6.83027e-07, 1.53327e-05, 0.402558, 0.124762, 0.00426599, 0.00316348, 0.195317, 0.0356823, 0.234163
16893.8, 7.16937e-05, 6.82499e-07, 1.53179e-05, 0.402409, 0.124725, 0.00426379, 0.00316476, 0.195393, 0.0356997, 0.234257
16895.9, 7.15981e-05, 6.81972e-07, 1.5303e-05, 0.40226, 0.124688, 0.0042616, 0.00316605, 0.195468, 0.0357172, 0.234351
16898.1, 7.15027e-05, 6.81445e-07, 1.52882e-05, 0.402111, 0.124651, 0.0042594, 0.00316733, 0.195544, 0.0357346, 0.234446
16900.3, 7.14074e-05, 6.80918e-07, 1.52734e-05, 0.401963, 0.124614, 0.00425721, 0.00316861, 0.195619, 0.0357521, 0.23454
16902.4, 7.13123e-05, 6.80392e-07, 1.52586e-05, 0.401814, 0.124576, 0.00425501, 0.00316989, 0.195694, 0.0357695, 0.234634
16904.6, 7.12173e-05, 6.79866e-07, 1.52438e-05, 0.401665, 0.124539, 0.00425282, 0.00317116, 0.19577, 0.035787, 0.234728
16906.7, 7.11225e-05, 6.79341e-07, 1.5229e-05, 0.401517, 0.124502, 0.00425063, 0.00317244, 0.195845, 0.0358044, 0.234822
16908.9, 7.10278e-05, 6.78816e-07, 1.52143e-05, 0.401368, 0.124465, 0.00424844, 0.00317372, 0.19592, 0.0358219, 0.234916
16911.1, 7.09333e-05, 6.78291e-07, 1.51995e-05, 0.401219, 0.124428, 0.00424625, 0.003175, 0.195996, 0.0358393, 0.23501
16913.2, 7.08389e-05, 6.77767e-07, 1.51848e-05, 0.401071, 0.124391, 0.00424406, 0.00317627, 0.196071, 0.0358567, 0.235104
16915.4, 7.07446e-05, 6.77244e-07, 1.51701e-05, 0.400922, 0.124354, 0.00424187, 0.00317755, 0.196146, 0.0358742, 0.235198
16917.5, 7.06505e-05, 6.7672e-07, 1.51554e-05, 0.400774, 0.124316, 0.00423968, 0.00317883, 0.196221, 0.0358916, 0.235292
16919.7, 7.05565e-05, 6.76198e-07, 1.51408e-05, 0.400626, 0.124279, 0.0042375, 0.0031801, 0.196296, 0.0359091, 0.235386
16921.9, 7.04627e-05, 6.75675e-07, 1.51261e-05, 0.400477, 0.124242, 0.00423531, 0.00318137, 0.196372, 0.0359265, 0.235479
16924, 7.0369e-05, 6.75153e-07, 1.51115e-05, 0.400329, 0.124205, 0.00423313, 0.00318265, 0.196447, 0.0359439, 0.235573
16926.2, 7.02754e-05, 6.74632e-07, 1.50968e-05, 0.400181, 0.124168, 0.00423094, 0.00318392, 0.196522, 0.0359614, 0.235667
16928.3, 7.0182e-05, 6.7411e-07, 1.50822e-05, 0.400033, 0.124131, 0.00422876, 0.00318519, 0.196597, 0.0359788, 0.235761
16930.5, 7.00888e-05, 6.7359e-07, 1.50676e-05, 0.399884, 0.124094, 0.00422658, 0.00318646, 0.196672, 0.0359962, 0.235855
16932.7, 6.99956e-05, 6.73069e-07, 1.50531e-05, 0.399736, 0.124057, 0.0042244, 0.00318773, 0.196747, 0.0360137, 0.235948
16934.8, 6.99027e-05, 6.7255e-07, 1.50385e-05, 0.399588, 0.12402, 0.00422222, 0.003189, 0.196822, 0.0360311, 0.236042
16937, 6.98098e-05, 6.7203e-07, 1.5024e-05, 0.39944, 0.123983, 0.00422004, 0.00319027, 0.196897, 0.0360485, 0.236136
16939.1, 6.97171e-05, 6.71511e-07, 1.50094e-05, 0.399292, 0.123945, 0.00421786, 0.00319154, 0.196972, 0.036066, 0.23623
16941.3, 6.96246e-05, 6.70992e-07, 1.49949e-05, 0.399144, 0.123908, 0.00421568, 0.00319281, 0.197047, 0.0360834, 0.236323
16943.4, 6.95321e-05, 6.70474e-07, 1.49804e-05, 0.398996, 0.123871, 0.0042135, 0.00319408, 0.197122, 0.0361008, 0.236417
16945.6, 6.94399e-05, 6.69956e-07, 1.49659e-05, 0.398848, 0.123834, 0.00421133, 0.00319535, 0.197197, 0.0361183, 0.236511
16947.8, 6.93477e-05, 6.69439e-07, 1.49515e-05, 0.3987, 0.123797, 0.00420915, 0.00319661, 0.197272, 0.0361357, 0.236604
16949.9, 6.92557e-05, 6.68922e-07, 1.4937e-05, 0.398553, 0.12376, 0.00420698, 0.00319788, 0.197347, 0.0361531, 0.236698
16952.1, 6.91638e-05, 6.68406e-07, 1.49226e-05, 0.398405, 0.123723, 0.00420481, 0.00319914, 0.197421, 0.0361706, 0.236791
16954.2, 6.90721e-05, 6.67889e-07, 1.49081e-05, 0.398257, 0.123686, 0.00420263, 0.00320041, 0.197496, 0.036188, 0.236885
16956.4, 6.89805e-05, 6.67374e-07, 1.48937e-05, 0.398109, 0.123649, 0.00420046, 0.00320167, 0.197571, 0.0362054, 0.236978
16958.5, 6.88891e-05, 6.66858e-07, 1.48794e-05, 0.397962, 0.123612, 0.00419829, 0.00320293, 0.197646, 0.0362228, 0.237072
16960.7, 6.87978e-05, 6.66344e-07, 1.4865e-05, 0.397814, 0.123575, 0.00419612, 0.0032042, 0.197721, 0.0362403, 0.237165
16962.8, 6.87066e-05, 6.65829e-07, 1.48506e-05, 0.397667, 0.123538, 0.00419395, 0.00320546, 0.197795, 0.0362577, 0.237259
16965, 6.86156e-05, 6.65315e-07, 1.48363e-05, 0.397519, 0.123501, 0.00419178, 0.00320672, 0.19787, 0.0362751, 0.237352
16967.2, 6.85247e-05, 6.64801e-07, 1.48219e-05, 0.397372, 0.123464, 0.00418961, 0.00320798, 0.197945, 0.0362925, 0.237445
16969.3, 6.84339e-05, 6.64288e-07, 1.48076e-05, 0.397224, 0.123427, 0.00418745, 0.00320924, 0.198019, 0.0363099, 0.237539
16971.5, 6.83433e-05, 6.63775e-07, 1.47933e-05, 0.397077, 0.12339, 0.00418528, 0.0032105, 0.198094, 0.0363274, 0.237632
16973.6, 6.82528e-05, 6.63263e-07, 1.4779e-05, 0.39693, 0.123353, 0.00418312, 0.00321176, 0.198169, 0.0363448, 0.237725
16975.8, 6.81624e-05, 6.62751e-07, 1.47648e-05, 0.396782, 0.123316, 0.00418095, 0.00321302, 0.198243, 0.0363622, 0.237818
16977.9, 6.80722e-05, 6.62239e-07, 1.47505e-05, 0.396635, 0.123279, 0.00417879, 0.00321428, 0.198318, 0.0363796, 0.237912
16980.1, 6.79821e-05, 6.61728e-07, 1.47363e-05, 0.396488, 0.123242, 0.00417663, 0.00321553, 0.198392, 0.036397, 0.238005
16982.2, 6.78922e-05, 6.61217e-07, 1.4722e-05, 0.396341, 0.123205, 0.00417447, 0.00321679, 0.198467, 0.0364144, 0.238098
16984.4, 6.78023e-05, 6.60707e-07, 1.47078e-05, 0.396193, 0.123168, 0.00417231, 0.00321804, 0.198541, 0.0364319, 0.238191
16986.5, 6.77127e-05, 6.60197e-07, 1.46936e-05, 0.396046, 0.123132, 0.00417015, 0.0032193, 0.198616, 0.0364493, 0.238284
16988.7, 6.76231e-05, 6.59687e-07, 1.46795e-05, 0.395899, 0.123095, 0.00416799, 0.00322055, 0.19869, 0.0364667, 0.238378
16990.8, 6.75337e-05, 6.59178e-07, 1.46653e-05, 0.395752, 0.123058, 0.00416583, 0.00322181, 0.198765, 0.0364841, 0.238471
16993, 6.74444e-05, 6.58669e-07, 1.46512e-05, 0.395605, 0.123021, 0.00416367, 0.00322306, 0.198839, 0.0365015, 0.238564
16995.1, 6.73553e-05, 6.58161e-07, 1.4637e-05, 0.395458, 0.122984, 0.00416152, 0.00322431, 0.198914, 0.0365189, 0.238657
16997.3, 6.72663e-05, 6.57653e-07, 1.46229e-05, 0.395311, 0.122947, 0.00415936, 0.00322557, 0.198988, 0.0365363, 0.23875
16999.4, 6.71774e-05, 6.57146e-07, 1.46088e-05, 0.395165, 0.12291, 0.00415721, 0.00322682, 0.199062, 0.0365537, 0.238843
17001.6, 6.70887e-05, 6.56638e-07, 1.45947e-05, 0.395018, 0.122873, 0.00415505, 0.00322807, 0.199137, 0.0365711, 0.238936
17003.7, 6.70001e-05, 6.56132e-07, 1.45806e-05, 0.394871, 0.122836, 0.0041529, 0.00322932, 0.199211, 0.0365886, 0.239029
17005.9, 6.69116e-05, 6.55625e-07, 1.45666e-05, 0.394724, 0.122799, 0.00415075, 0.00323057, 0.199285, 0.036606, 0.239122
17008, 6.68232e-05, 6.5512e-07, 1.45525e-05, 0.394578, 0.122762, 0.0041486, 0.00323182, 0.199359, 0.0366234, 0.239215
17010.2, 6.6735e-05, 6.54614e-07, 1.45385e-05, 0.394431, 0.122726, 0.00414645, 0.00323306, 0.199434, 0.0366408, 0.239308
17012.3, 6.66469e-05, 6.54109e-07, 1.45245e-05, 0.394284, 0.122689, 0.0041443, 0.00323431, 0.199508, 0.0366582, 0.2394
17014.5, 6.6559e-05, 6.53604e-07, 1.45105e-05, 0.394138, 0.122652, 0.00414215, 0.00323556, 0.199582, 0.0366756, 0.239493
17016.6, 6.64712e-05, 6.531e-07, 1.44965e-05, 0.393991, 0.122615, 0.00414, 0.00323681, 0.199656, 0.036693, 0.239586
17018.8, 6.63835e-05, 6.52596e-07, 1.44825e-05, 0.393845, 0.122578, 0.00413785, 0.00323805, 0.19973, 0.0367104, 0.239679
17020.9, 6.62959e-05, 6.52092e-07, 1.44686e-05, 0.393698, 0.122541, 0.00413571, 0.0032393, 0.199805, 0.0367278, 0.239772
17023.1, 6.62085e-05, 6.51589e-07, 1.44546e-05, 0.393552, 0.122505, 0.00413356, 0.00324054, 0.199879, 0.0367452, 0.239864
17025.2, 6.61212e-05, 6.51087e-07, 1.44407e-05, 0.393406, 0.122468, 0.00413142, 0.00324179, 0.199953, 0.0367626, 0.239957
17027.4, 6.60341e-05, 6.50584e-07, 1.44268e-05, 0.393259, 0.122431, 0.00412928, 0.00324303, 0.200027, 0.03678, 0.24005
17029.5, 6.5947e-05, 6.50082e-07, 1.44129e-05, 0.393113, 0.122394, 0.00412713, 0.00324427, 0.200101, 0.0367974, 0.240142
17031.7, 6.58601e-05, 6.49581e-07, 1.4399e-05, 0.392967, 0.122357, 0.00412499, 0.00324551, 0.200175, 0.0368148, 0.240235
17033.8, 6.57733e-05, 6.4908e-07, 1.43851e-05, 0.392821, 0.12232, 0.00412285, 0.00324675, 0.200249, 0.0368322, 0.240328
17035.9, 6.56867e-05, 6.48579e-07, 1.43713e-05, 0.392674, 0.122284, 0.00412071, 0.00324799, 0.200323, 0.0368496, 0.24042
17038.1, 6.56002e-05, 6.48079e-07, 1.43574e-05, 0.392528, 0.122247, 0.00411857, 0.00324924, 0.200397, 0.036867, 0.240513
17040.2, 6.55138e-05, 6.47579e-07, 1.43436e-05, 0.392382, 0.12221, 0.00411643, 0.00325047, 0.200471, 0.0368844, 0.240605
17042.4, 6.54275e-05, 6.47079e-07, 1.43298e-05, 0.392236, 0.122173, 0.0041143, 0.00325171, 0.200544, 0.0369017, 0.240698
17044.5, 6.53414e-05, 6.4658e-07, 1.4316e-05, 0.39209, 0.122136, 0.00411216, 0.00325295, 0.200618, 0.0369191, 0.24079
17046.7, 6.52554e-05, 6.46081e-07, 1.43022e-05, 0.391944, 0.1221, 0.00411002, 0.00325419, 0.200692, 0.0369365, 0.240883
17048.8, 6.51695e-05, 6.45583e-07, 1.42885e-05, 0.391798, 0.122063, 0.00410789, 0.00325543, 0.200766, 0.0369539, 0.240975
17051, 6.50838e-05, 6.45085e-07, 1.42747e-05, 0.391652, 0.122026, 0.00410576, 0.00325666, 0.20084, 0.0369713, 0.241068
17053.1, 6.49981e-05, 6.44587e-07, 1.4261e-05, 0.391507, 0.121989, 0.00410362, 0.0032579, 0.200914, 0.0369887, 0.24116
